Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Feb  6 2022
command line - -import /home/danilo/cbc-test-set/neos-3426132-dieze.mps.gz -timeM elapsed -seconds 10800 -solve -quit (default strategy 1)
At line 1 NAME          neos-3426132-dieze
At line 2 ROWS
At line 574 COLUMNS
At line 23677 RHS
At line 23698 BOUNDS
At line 35249 ENDATA
Problem neos-3426132-dieze has 570 rows, 11550 columns and 22550 elements
Coin0008I neos-3426132-dieze read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 401.995 - 0.341042 seconds
Cgl0004I processed model has 570 rows, 11550 columns (11550 integer (2750 of which binary)) and 22550 elements
Coin3009W Conflict graph built in 0.009 seconds, density: 0.001%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0045I Cutoff increment increased from 0.0001 to 0.9999
Cbc0031I 979 added rows had average density of 15.916241
Cbc0013I At root node, 979 cuts changed objective from 401.9952 to 401.9952 in 10 passes
Cbc0014I Cut generator 0 (Probing) - 3175 row cuts average 5.4 elements, 0 column cuts (253 active)  in 1.830 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 7538 row cuts average 34.1 elements, 0 column cuts (0 active)  in 6.404 seconds - new frequency is -100
Cbc0014I Cut generator 2 (Knapsack) - 506 row cuts average 4.7 elements, 0 column cuts (0 active)  in 0.431 seconds - new frequency is -100
Cbc0014I Cut generator 3 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.002 seconds - new frequency is -100
Cbc0014I Cut generator 4 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.003 seconds - new frequency is -100
Cbc0014I Cut generator 5 (MixedIntegerRounding2) - 461 row cuts average 12.5 elements, 0 column cuts (0 active)  in 0.383 seconds - new frequency is -100
Cbc0014I Cut generator 6 (FlowCover) - 786 row cuts average 3.0 elements, 0 column cuts (0 active)  in 0.378 seconds - new frequency is -100
Cbc0014I Cut generator 7 (TwoMirCuts) - 5396 row cuts average 19.3 elements, 0 column cuts (0 active)  in 3.692 seconds - new frequency is -100
Cbc0014I Cut generator 8 (ZeroHalf) - 317 row cuts average 22.8 elements, 0 column cuts (0 active)  in 5.608 seconds - new frequency is -100
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible 401.9952 (52.00 seconds)
Cbc0010I After 151401 nodes, 42119 on tree, 453 best solution, best possible 401.9952 (10408.61 seconds)
Cbc0010I After 151410 nodes, 42116 on tree, 453 best solution, best possible 401.9952 (10409.40 seconds)
Cbc0010I After 151419 nodes, 42109 on tree, 453 best solution, best possible 401.9952 (10410.18 seconds)
Cbc0010I After 151432 nodes, 42117 on tree, 453 best solution, best possible 401.9952 (10410.92 seconds)
Cbc0010I After 151444 nodes, 42120 on tree, 453 best solution, best possible 401.9952 (10411.70 seconds)
Cbc0010I After 151453 nodes, 42115 on tree, 453 best solution, best possible 401.9952 (10412.41 seconds)
Cbc0010I After 151463 nodes, 42114 on tree, 453 best solution, best possible 401.9952 (10413.16 seconds)
Cbc0010I After 151475 nodes, 42119 on tree, 453 best solution, best possible 401.9952 (10413.93 seconds)
Cbc0010I After 151484 nodes, 42116 on tree, 453 best solution, best possible 401.9952 (10414.67 seconds)
Cbc0010I After 151493 nodes, 42111 on tree, 453 best solution, best possible 401.9952 (10415.46 seconds)
Cbc0010I After 151501 nodes, 42109 on tree, 453 best solution, best possible 401.9952 (10416.18 seconds)
Cbc0010I After 151511 nodes, 42111 on tree, 453 best solution, best possible 401.9952 (10416.92 seconds)
Cbc0010I After 151522 nodes, 42113 on tree, 453 best solution, best possible 401.9952 (10417.65 seconds)
Cbc0010I After 151532 nodes, 42114 on tree, 453 best solution, best possible 401.9952 (10418.39 seconds)
Cbc0010I After 151540 nodes, 42110 on tree, 453 best solution, best possible 401.9952 (10419.13 seconds)
Cbc0010I After 151549 nodes, 42108 on tree, 453 best solution, best possible 401.9952 (10419.85 seconds)
Cbc0010I After 151560 nodes, 42107 on tree, 453 best solution, best possible 401.9952 (10420.56 seconds)
Cbc0010I After 151569 nodes, 42109 on tree, 453 best solution, best possible 401.9952 (10421.33 seconds)
Cbc0010I After 151580 nodes, 42108 on tree, 453 best solution, best possible 401.9952 (10422.09 seconds)
Cbc0010I After 151591 nodes, 42107 on tree, 453 best solution, best possible 401.9952 (10422.86 seconds)
Cbc0010I After 151604 nodes, 42111 on tree, 453 best solution, best possible 401.9952 (10423.57 seconds)
Cbc0010I After 151615 nodes, 42117 on tree, 453 best solution, best possible 401.9952 (10424.29 seconds)
Cbc0010I After 151626 nodes, 42116 on tree, 453 best solution, best possible 401.9952 (10425.03 seconds)
Cbc0010I After 151633 nodes, 42111 on tree, 453 best solution, best possible 401.9952 (10425.76 seconds)
Cbc0010I After 151641 nodes, 42116 on tree, 453 best solution, best possible 401.9952 (10426.48 seconds)
Cbc0010I After 151652 nodes, 42118 on tree, 453 best solution, best possible 401.9952 (10427.25 seconds)
Cbc0010I After 151662 nodes, 42116 on tree, 453 best solution, best possible 401.9952 (10427.99 seconds)
Cbc0010I After 151671 nodes, 42115 on tree, 453 best solution, best possible 401.9952 (10428.81 seconds)
Cbc0010I After 151680 nodes, 42111 on tree, 453 best solution, best possible 401.9952 (10429.60 seconds)
Cbc0010I After 151688 nodes, 42108 on tree, 453 best solution, best possible 401.9952 (10430.43 seconds)
Cbc0010I After 151700 nodes, 42117 on tree, 453 best solution, best possible 401.9952 (10431.13 seconds)
Cbc0010I After 151713 nodes, 42119 on tree, 453 best solution, best possible 401.9952 (10431.95 seconds)
Cbc0010I After 151722 nodes, 42116 on tree, 453 best solution, best possible 401.9952 (10432.71 seconds)
Cbc0010I After 151732 nodes, 42112 on tree, 453 best solution, best possible 401.9952 (10433.43 seconds)
Cbc0010I After 151740 nodes, 42106 on tree, 453 best solution, best possible 401.9952 (10434.18 seconds)
Cbc0010I After 151751 nodes, 42114 on tree, 453 best solution, best possible 401.9952 (10434.90 seconds)
Cbc0010I After 151761 nodes, 42116 on tree, 453 best solution, best possible 401.9952 (10435.64 seconds)
Cbc0010I After 151771 nodes, 42118 on tree, 453 best solution, best possible 401.9952 (10436.37 seconds)
Cbc0010I After 151780 nodes, 42115 on tree, 453 best solution, best possible 401.9952 (10437.14 seconds)
Cbc0010I After 151789 nodes, 42111 on tree, 453 best solution, best possible 401.9952 (10437.89 seconds)
Cbc0010I After 151796 nodes, 42104 on tree, 453 best solution, best possible 401.9952 (10438.60 seconds)
Cbc0010I After 151809 nodes, 42115 on tree, 453 best solution, best possible 401.9952 (10439.42 seconds)
Cbc0010I After 151818 nodes, 42110 on tree, 453 best solution, best possible 401.9952 (10440.18 seconds)
Cbc0010I After 151826 nodes, 42106 on tree, 453 best solution, best possible 401.9952 (10440.89 seconds)
Cbc0010I After 151839 nodes, 42110 on tree, 453 best solution, best possible 401.9952 (10441.65 seconds)
Cbc0010I After 151850 nodes, 42110 on tree, 453 best solution, best possible 401.9952 (10442.38 seconds)
Cbc0010I After 151860 nodes, 42110 on tree, 453 best solution, best possible 401.9952 (10443.16 seconds)
Cbc0010I After 151869 nodes, 42110 on tree, 453 best solution, best possible 401.9952 (10443.91 seconds)
Cbc0010I After 151880 nodes, 42108 on tree, 453 best solution, best possible 401.9952 (10444.66 seconds)
Cbc0010I After 151892 nodes, 42110 on tree, 453 best solution, best possible 401.9952 (10445.42 seconds)
Cbc0010I After 151902 nodes, 42106 on tree, 453 best solution, best possible 401.9952 (10446.15 seconds)
Cbc0010I After 151912 nodes, 42104 on tree, 453 best solution, best possible 401.9952 (10446.91 seconds)
Cbc0010I After 151926 nodes, 42110 on tree, 453 best solution, best possible 401.9952 (10447.65 seconds)
Cbc0010I After 151934 nodes, 42104 on tree, 453 best solution, best possible 401.9952 (10448.37 seconds)
Cbc0010I After 151945 nodes, 42107 on tree, 453 best solution, best possible 401.9952 (10449.12 seconds)
Cbc0010I After 151953 nodes, 42102 on tree, 453 best solution, best possible 401.9952 (10449.82 seconds)
Cbc0010I After 151968 nodes, 42110 on tree, 453 best solution, best possible 401.9952 (10450.53 seconds)
Cbc0010I After 151978 nodes, 42108 on tree, 453 best solution, best possible 401.9952 (10451.25 seconds)
Cbc0010I After 151989 nodes, 42108 on tree, 453 best solution, best possible 401.9952 (10452.04 seconds)
Cbc0010I After 151999 nodes, 42106 on tree, 453 best solution, best possible 401.9952 (10452.75 seconds)
Cbc0010I After 152010 nodes, 42106 on tree, 453 best solution, best possible 401.9952 (10453.48 seconds)
Cbc0010I After 152021 nodes, 42107 on tree, 453 best solution, best possible 401.9952 (10454.22 seconds)
Cbc0010I After 152030 nodes, 42103 on tree, 453 best solution, best possible 401.9952 (10454.94 seconds)
Cbc0010I After 152045 nodes, 42112 on tree, 453 best solution, best possible 401.9952 (10455.65 seconds)
Cbc0010I After 152055 nodes, 42109 on tree, 453 best solution, best possible 401.9952 (10456.41 seconds)
Cbc0010I After 152065 nodes, 42107 on tree, 453 best solution, best possible 401.9952 (10457.15 seconds)
Cbc0010I After 152075 nodes, 42107 on tree, 453 best solution, best possible 401.9952 (10457.86 seconds)
Cbc0010I After 152085 nodes, 42104 on tree, 453 best solution, best possible 401.9952 (10458.57 seconds)
Cbc0010I After 152094 nodes, 42106 on tree, 453 best solution, best possible 401.9952 (10459.29 seconds)
Cbc0010I After 152101 nodes, 42103 on tree, 453 best solution, best possible 401.9952 (10460.01 seconds)
Cbc0010I After 152112 nodes, 42102 on tree, 453 best solution, best possible 401.9952 (10460.83 seconds)
Cbc0010I After 152122 nodes, 42099 on tree, 453 best solution, best possible 401.9952 (10461.55 seconds)
Cbc0010I After 152133 nodes, 42101 on tree, 453 best solution, best possible 401.9952 (10462.30 seconds)
Cbc0010I After 152146 nodes, 42104 on tree, 453 best solution, best possible 401.9952 (10463.05 seconds)
Cbc0010I After 152157 nodes, 42103 on tree, 453 best solution, best possible 401.9952 (10463.76 seconds)
Cbc0010I After 152168 nodes, 42101 on tree, 453 best solution, best possible 401.9952 (10464.49 seconds)
Cbc0010I After 152179 nodes, 42100 on tree, 453 best solution, best possible 401.9952 (10465.22 seconds)
Cbc0010I After 152189 nodes, 42099 on tree, 453 best solution, best possible 401.9952 (10465.94 seconds)
Cbc0010I After 152204 nodes, 42103 on tree, 453 best solution, best possible 401.9952 (10466.67 seconds)
Cbc0010I After 152214 nodes, 42105 on tree, 453 best solution, best possible 401.9952 (10467.39 seconds)
Cbc0010I After 152224 nodes, 42104 on tree, 453 best solution, best possible 401.9952 (10468.13 seconds)
Cbc0010I After 152232 nodes, 42102 on tree, 453 best solution, best possible 401.9952 (10468.87 seconds)
Cbc0010I After 152242 nodes, 42098 on tree, 453 best solution, best possible 401.9952 (10469.62 seconds)
Cbc0010I After 152253 nodes, 42097 on tree, 453 best solution, best possible 401.9952 (10470.39 seconds)
Cbc0010I After 152266 nodes, 42101 on tree, 453 best solution, best possible 401.9952 (10471.10 seconds)
Cbc0010I After 152285 nodes, 42115 on tree, 453 best solution, best possible 401.9952 (10471.81 seconds)
Cbc0010I After 152292 nodes, 42112 on tree, 453 best solution, best possible 401.9952 (10472.53 seconds)
Cbc0010I After 152301 nodes, 42109 on tree, 453 best solution, best possible 401.9952 (10473.30 seconds)
Cbc0010I After 152309 nodes, 42108 on tree, 453 best solution, best possible 401.9952 (10474.02 seconds)
Cbc0010I After 152320 nodes, 42106 on tree, 453 best solution, best possible 401.9952 (10474.75 seconds)
Cbc0010I After 152331 nodes, 42109 on tree, 453 best solution, best possible 401.9952 (10475.49 seconds)
Cbc0010I After 152342 nodes, 42107 on tree, 453 best solution, best possible 401.9952 (10476.21 seconds)
Cbc0010I After 152355 nodes, 42117 on tree, 453 best solution, best possible 401.9952 (10477.02 seconds)
Cbc0010I After 152366 nodes, 42116 on tree, 453 best solution, best possible 401.9952 (10477.81 seconds)
Cbc0010I After 152374 nodes, 42112 on tree, 453 best solution, best possible 401.9952 (10478.59 seconds)
Cbc0010I After 152383 nodes, 42109 on tree, 453 best solution, best possible 401.9952 (10479.33 seconds)
Cbc0010I After 152397 nodes, 42121 on tree, 453 best solution, best possible 401.9952 (10480.09 seconds)
Cbc0010I After 152406 nodes, 42117 on tree, 453 best solution, best possible 401.9952 (10480.83 seconds)
Cbc0010I After 152415 nodes, 42118 on tree, 453 best solution, best possible 401.9952 (10481.58 seconds)
Cbc0010I After 152425 nodes, 42120 on tree, 453 best solution, best possible 401.9952 (10482.31 seconds)
Cbc0010I After 152434 nodes, 42114 on tree, 453 best solution, best possible 401.9952 (10483.10 seconds)
Cbc0010I After 152442 nodes, 42111 on tree, 453 best solution, best possible 401.9952 (10483.85 seconds)
Cbc0010I After 152450 nodes, 42111 on tree, 453 best solution, best possible 401.9952 (10484.57 seconds)
Cbc0010I After 152461 nodes, 42113 on tree, 453 best solution, best possible 401.9952 (10485.28 seconds)
Cbc0010I After 152468 nodes, 42108 on tree, 453 best solution, best possible 401.9952 (10486.01 seconds)
Cbc0010I After 152483 nodes, 42120 on tree, 453 best solution, best possible 401.9952 (10486.76 seconds)
Cbc0010I After 152493 nodes, 42121 on tree, 453 best solution, best possible 401.9952 (10487.49 seconds)
Cbc0010I After 152503 nodes, 42117 on tree, 453 best solution, best possible 401.9952 (10488.27 seconds)
Cbc0010I After 152513 nodes, 42119 on tree, 453 best solution, best possible 401.9952 (10488.98 seconds)
Cbc0010I After 152523 nodes, 42119 on tree, 453 best solution, best possible 401.9952 (10489.72 seconds)
Cbc0010I After 152533 nodes, 42118 on tree, 453 best solution, best possible 401.9952 (10490.43 seconds)
Cbc0010I After 152542 nodes, 42112 on tree, 453 best solution, best possible 401.9952 (10491.15 seconds)
Cbc0010I After 152549 nodes, 42107 on tree, 453 best solution, best possible 401.9952 (10491.87 seconds)
Cbc0010I After 152558 nodes, 42108 on tree, 453 best solution, best possible 401.9952 (10492.60 seconds)
Cbc0010I After 152567 nodes, 42106 on tree, 453 best solution, best possible 401.9952 (10493.32 seconds)
Cbc0010I After 152577 nodes, 42107 on tree, 453 best solution, best possible 401.9952 (10494.09 seconds)
Cbc0010I After 152590 nodes, 42113 on tree, 453 best solution, best possible 401.9952 (10494.80 seconds)
Cbc0010I After 152605 nodes, 42122 on tree, 453 best solution, best possible 401.9952 (10495.52 seconds)
Cbc0010I After 152614 nodes, 42120 on tree, 453 best solution, best possible 401.9952 (10496.26 seconds)
Cbc0010I After 152623 nodes, 42118 on tree, 453 best solution, best possible 401.9952 (10496.99 seconds)
Cbc0010I After 152631 nodes, 42115 on tree, 453 best solution, best possible 401.9952 (10497.70 seconds)
Cbc0010I After 152639 nodes, 42109 on tree, 453 best solution, best possible 401.9952 (10498.53 seconds)
Cbc0010I After 152647 nodes, 42104 on tree, 453 best solution, best possible 401.9952 (10499.27 seconds)
Cbc0010I After 152655 nodes, 42103 on tree, 453 best solution, best possible 401.9952 (10500.01 seconds)
Cbc0010I After 152665 nodes, 42101 on tree, 453 best solution, best possible 401.9952 (10500.79 seconds)
Cbc0010I After 152677 nodes, 42105 on tree, 453 best solution, best possible 401.9952 (10501.52 seconds)
Cbc0010I After 152686 nodes, 42101 on tree, 453 best solution, best possible 401.9952 (10502.27 seconds)
Cbc0010I After 152697 nodes, 42104 on tree, 453 best solution, best possible 401.9952 (10503.02 seconds)
Cbc0010I After 152707 nodes, 42104 on tree, 453 best solution, best possible 401.9952 (10503.75 seconds)
Cbc0010I After 152720 nodes, 42107 on tree, 453 best solution, best possible 401.9952 (10504.46 seconds)
Cbc0010I After 152729 nodes, 42106 on tree, 453 best solution, best possible 401.9952 (10505.20 seconds)
Cbc0010I After 152736 nodes, 42102 on tree, 453 best solution, best possible 401.9952 (10505.94 seconds)
Cbc0010I After 152745 nodes, 42101 on tree, 453 best solution, best possible 401.9952 (10506.73 seconds)
Cbc0010I After 152757 nodes, 42100 on tree, 453 best solution, best possible 401.9952 (10507.49 seconds)
Cbc0010I After 152768 nodes, 42100 on tree, 453 best solution, best possible 401.9952 (10508.27 seconds)
Cbc0010I After 152786 nodes, 42115 on tree, 453 best solution, best possible 401.9952 (10508.99 seconds)
Cbc0010I After 152796 nodes, 42112 on tree, 453 best solution, best possible 401.9952 (10509.80 seconds)
Cbc0010I After 152807 nodes, 42111 on tree, 453 best solution, best possible 401.9952 (10510.60 seconds)
Cbc0010I After 152814 nodes, 42106 on tree, 453 best solution, best possible 401.9952 (10511.37 seconds)
Cbc0010I After 152823 nodes, 42103 on tree, 453 best solution, best possible 401.9952 (10512.14 seconds)
Cbc0010I After 152831 nodes, 42098 on tree, 453 best solution, best possible 401.9952 (10512.89 seconds)
Cbc0010I After 152841 nodes, 42099 on tree, 453 best solution, best possible 401.9952 (10513.71 seconds)
Cbc0010I After 152853 nodes, 42099 on tree, 453 best solution, best possible 401.9952 (10514.54 seconds)
Cbc0010I After 152868 nodes, 42107 on tree, 453 best solution, best possible 401.9952 (10515.28 seconds)
Cbc0010I After 152877 nodes, 42105 on tree, 453 best solution, best possible 401.9952 (10516.04 seconds)
Cbc0010I After 152883 nodes, 42099 on tree, 453 best solution, best possible 401.9952 (10516.78 seconds)
Cbc0010I After 152895 nodes, 42097 on tree, 453 best solution, best possible 401.9952 (10517.61 seconds)
Cbc0010I After 152908 nodes, 42103 on tree, 453 best solution, best possible 401.9952 (10518.33 seconds)
Cbc0010I After 152919 nodes, 42103 on tree, 453 best solution, best possible 401.9952 (10519.07 seconds)
Cbc0010I After 152929 nodes, 42099 on tree, 453 best solution, best possible 401.9952 (10519.81 seconds)
Cbc0010I After 152945 nodes, 42110 on tree, 453 best solution, best possible 401.9952 (10520.56 seconds)
Cbc0010I After 152957 nodes, 42111 on tree, 453 best solution, best possible 401.9952 (10521.35 seconds)
Cbc0010I After 152966 nodes, 42106 on tree, 453 best solution, best possible 401.9952 (10522.11 seconds)
Cbc0010I After 152975 nodes, 42103 on tree, 453 best solution, best possible 401.9952 (10522.87 seconds)
Cbc0010I After 152984 nodes, 42099 on tree, 453 best solution, best possible 401.9952 (10523.61 seconds)
Cbc0010I After 152996 nodes, 42104 on tree, 453 best solution, best possible 401.9952 (10524.39 seconds)
Cbc0010I After 153007 nodes, 42101 on tree, 453 best solution, best possible 401.9952 (10525.15 seconds)
Cbc0010I After 153015 nodes, 42097 on tree, 453 best solution, best possible 401.9952 (10525.87 seconds)
Cbc0010I After 153026 nodes, 42097 on tree, 453 best solution, best possible 401.9952 (10526.59 seconds)
Cbc0010I After 153045 nodes, 42115 on tree, 453 best solution, best possible 401.9952 (10527.33 seconds)
Cbc0010I After 153057 nodes, 42117 on tree, 453 best solution, best possible 401.9952 (10528.06 seconds)
Cbc0010I After 153067 nodes, 42111 on tree, 453 best solution, best possible 401.9952 (10528.84 seconds)
Cbc0010I After 153081 nodes, 42117 on tree, 453 best solution, best possible 401.9952 (10529.64 seconds)
Cbc0010I After 153090 nodes, 42112 on tree, 453 best solution, best possible 401.9952 (10530.36 seconds)
Cbc0010I After 153101 nodes, 42115 on tree, 453 best solution, best possible 401.9952 (10531.10 seconds)
Cbc0010I After 153111 nodes, 42112 on tree, 453 best solution, best possible 401.9952 (10531.83 seconds)
Cbc0010I After 153123 nodes, 42112 on tree, 453 best solution, best possible 401.9952 (10532.69 seconds)
Cbc0010I After 153134 nodes, 42109 on tree, 453 best solution, best possible 401.9952 (10533.41 seconds)
Cbc0010I After 153144 nodes, 42110 on tree, 453 best solution, best possible 401.9952 (10534.12 seconds)
Cbc0010I After 153153 nodes, 42111 on tree, 453 best solution, best possible 401.9952 (10534.94 seconds)
Cbc0010I After 153162 nodes, 42109 on tree, 453 best solution, best possible 401.9952 (10535.68 seconds)
Cbc0010I After 153172 nodes, 42109 on tree, 453 best solution, best possible 401.9952 (10536.40 seconds)
Cbc0010I After 153185 nodes, 42111 on tree, 453 best solution, best possible 401.9952 (10537.18 seconds)
Cbc0010I After 153195 nodes, 42108 on tree, 453 best solution, best possible 401.9952 (10537.90 seconds)
Cbc0010I After 153204 nodes, 42108 on tree, 453 best solution, best possible 401.9952 (10538.61 seconds)
Cbc0010I After 153219 nodes, 42114 on tree, 453 best solution, best possible 401.9952 (10539.33 seconds)
Cbc0010I After 153228 nodes, 42110 on tree, 453 best solution, best possible 401.9952 (10540.04 seconds)
Cbc0010I After 153237 nodes, 42113 on tree, 453 best solution, best possible 401.9952 (10540.77 seconds)
Cbc0010I After 153244 nodes, 42110 on tree, 453 best solution, best possible 401.9952 (10541.51 seconds)
Cbc0010I After 153252 nodes, 42111 on tree, 453 best solution, best possible 401.9952 (10542.22 seconds)
Cbc0010I After 153261 nodes, 42108 on tree, 453 best solution, best possible 401.9952 (10542.98 seconds)
Cbc0010I After 153272 nodes, 42110 on tree, 453 best solution, best possible 401.9952 (10543.74 seconds)
Cbc0010I After 153280 nodes, 42108 on tree, 453 best solution, best possible 401.9952 (10544.54 seconds)
Cbc0010I After 153291 nodes, 42107 on tree, 453 best solution, best possible 401.9952 (10545.33 seconds)
Cbc0010I After 153302 nodes, 42109 on tree, 453 best solution, best possible 401.9952 (10546.05 seconds)
Cbc0010I After 153310 nodes, 42106 on tree, 453 best solution, best possible 401.9952 (10546.87 seconds)
Cbc0010I After 153319 nodes, 42106 on tree, 453 best solution, best possible 401.9952 (10547.58 seconds)
Cbc0010I After 153330 nodes, 42104 on tree, 453 best solution, best possible 401.9952 (10548.34 seconds)
Cbc0010I After 153343 nodes, 42103 on tree, 453 best solution, best possible 401.9952 (10549.08 seconds)
Cbc0010I After 153354 nodes, 42102 on tree, 453 best solution, best possible 401.9952 (10549.85 seconds)
Cbc0010I After 153365 nodes, 42100 on tree, 453 best solution, best possible 401.9952 (10550.58 seconds)
Cbc0010I After 153380 nodes, 42110 on tree, 453 best solution, best possible 401.9952 (10551.33 seconds)
Cbc0010I After 153390 nodes, 42109 on tree, 453 best solution, best possible 401.9952 (10552.09 seconds)
Cbc0010I After 153401 nodes, 42108 on tree, 453 best solution, best possible 401.9952 (10552.85 seconds)
Cbc0010I After 153412 nodes, 42107 on tree, 453 best solution, best possible 401.9952 (10553.59 seconds)
Cbc0010I After 153424 nodes, 42108 on tree, 453 best solution, best possible 401.9952 (10554.35 seconds)
Cbc0010I After 153433 nodes, 42101 on tree, 453 best solution, best possible 401.9952 (10555.11 seconds)
Cbc0010I After 153446 nodes, 42105 on tree, 453 best solution, best possible 401.9952 (10555.82 seconds)
Cbc0010I After 153456 nodes, 42108 on tree, 453 best solution, best possible 401.9952 (10556.57 seconds)
Cbc0010I After 153467 nodes, 42105 on tree, 453 best solution, best possible 401.9952 (10557.35 seconds)
Cbc0010I After 153476 nodes, 42101 on tree, 453 best solution, best possible 401.9952 (10558.09 seconds)
Cbc0010I After 153487 nodes, 42105 on tree, 453 best solution, best possible 401.9952 (10558.80 seconds)
Cbc0010I After 153497 nodes, 42100 on tree, 453 best solution, best possible 401.9952 (10559.55 seconds)
Cbc0010I After 153506 nodes, 42102 on tree, 453 best solution, best possible 401.9952 (10560.26 seconds)
Cbc0010I After 153516 nodes, 42098 on tree, 453 best solution, best possible 401.9952 (10560.99 seconds)
Cbc0010I After 153534 nodes, 42114 on tree, 453 best solution, best possible 401.9952 (10561.75 seconds)
Cbc0010I After 153543 nodes, 42114 on tree, 453 best solution, best possible 401.9952 (10562.46 seconds)
Cbc0010I After 153553 nodes, 42111 on tree, 453 best solution, best possible 401.9952 (10563.20 seconds)
Cbc0010I After 153561 nodes, 42112 on tree, 453 best solution, best possible 401.9952 (10563.93 seconds)
Cbc0010I After 153570 nodes, 42110 on tree, 453 best solution, best possible 401.9952 (10564.66 seconds)
Cbc0010I After 153579 nodes, 42108 on tree, 453 best solution, best possible 401.9952 (10565.38 seconds)
Cbc0010I After 153590 nodes, 42106 on tree, 453 best solution, best possible 401.9952 (10566.12 seconds)
Cbc0010I After 153602 nodes, 42112 on tree, 453 best solution, best possible 401.9952 (10566.84 seconds)
Cbc0010I After 153610 nodes, 42104 on tree, 453 best solution, best possible 401.9952 (10567.63 seconds)
Cbc0010I After 153621 nodes, 42108 on tree, 453 best solution, best possible 401.9952 (10568.36 seconds)
Cbc0010I After 153630 nodes, 42106 on tree, 453 best solution, best possible 401.9952 (10569.15 seconds)
Cbc0010I After 153639 nodes, 42102 on tree, 453 best solution, best possible 401.9952 (10569.87 seconds)
Cbc0010I After 153654 nodes, 42113 on tree, 453 best solution, best possible 401.9952 (10570.63 seconds)
Cbc0010I After 153661 nodes, 42108 on tree, 453 best solution, best possible 401.9952 (10571.41 seconds)
Cbc0010I After 153669 nodes, 42105 on tree, 453 best solution, best possible 401.9952 (10572.14 seconds)
Cbc0010I After 153678 nodes, 42104 on tree, 453 best solution, best possible 401.9952 (10572.87 seconds)
Cbc0010I After 153689 nodes, 42104 on tree, 453 best solution, best possible 401.9952 (10573.59 seconds)
Cbc0010I After 153699 nodes, 42105 on tree, 453 best solution, best possible 401.9952 (10574.39 seconds)
Cbc0010I After 153709 nodes, 42103 on tree, 453 best solution, best possible 401.9952 (10575.15 seconds)
Cbc0010I After 153717 nodes, 42101 on tree, 453 best solution, best possible 401.9952 (10575.89 seconds)
Cbc0010I After 153728 nodes, 42100 on tree, 453 best solution, best possible 401.9952 (10576.65 seconds)
Cbc0010I After 153741 nodes, 42104 on tree, 453 best solution, best possible 401.9952 (10577.41 seconds)
Cbc0010I After 153753 nodes, 42107 on tree, 453 best solution, best possible 401.9952 (10578.18 seconds)
Cbc0010I After 153762 nodes, 42105 on tree, 453 best solution, best possible 401.9952 (10578.93 seconds)
Cbc0010I After 153771 nodes, 42103 on tree, 453 best solution, best possible 401.9952 (10579.67 seconds)
Cbc0010I After 153780 nodes, 42100 on tree, 453 best solution, best possible 401.9952 (10580.42 seconds)
Cbc0010I After 153791 nodes, 42099 on tree, 453 best solution, best possible 401.9952 (10581.20 seconds)
Cbc0010I After 153809 nodes, 42112 on tree, 453 best solution, best possible 401.9952 (10581.93 seconds)
Cbc0010I After 153827 nodes, 42125 on tree, 453 best solution, best possible 401.9952 (10582.71 seconds)
Cbc0010I After 153837 nodes, 42123 on tree, 453 best solution, best possible 401.9952 (10583.48 seconds)
Cbc0010I After 153849 nodes, 42125 on tree, 453 best solution, best possible 401.9952 (10584.26 seconds)
Cbc0010I After 153860 nodes, 42122 on tree, 453 best solution, best possible 401.9952 (10585.04 seconds)
Cbc0010I After 153869 nodes, 42117 on tree, 453 best solution, best possible 401.9952 (10585.80 seconds)
Cbc0010I After 153877 nodes, 42113 on tree, 453 best solution, best possible 401.9952 (10586.51 seconds)
Cbc0010I After 153888 nodes, 42113 on tree, 453 best solution, best possible 401.9952 (10587.32 seconds)
Cbc0010I After 153903 nodes, 42122 on tree, 453 best solution, best possible 401.9952 (10588.11 seconds)
Cbc0010I After 153913 nodes, 42121 on tree, 453 best solution, best possible 401.9952 (10588.86 seconds)
Cbc0010I After 153921 nodes, 42116 on tree, 453 best solution, best possible 401.9952 (10589.59 seconds)
Cbc0010I After 153933 nodes, 42120 on tree, 453 best solution, best possible 401.9952 (10590.33 seconds)
Cbc0010I After 153944 nodes, 42116 on tree, 453 best solution, best possible 401.9952 (10591.12 seconds)
Cbc0010I After 153953 nodes, 42113 on tree, 453 best solution, best possible 401.9952 (10591.88 seconds)
Cbc0010I After 153961 nodes, 42111 on tree, 453 best solution, best possible 401.9952 (10592.64 seconds)
Cbc0010I After 153977 nodes, 42122 on tree, 453 best solution, best possible 401.9952 (10593.36 seconds)
Cbc0010I After 153990 nodes, 42124 on tree, 453 best solution, best possible 401.9952 (10594.14 seconds)
Cbc0010I After 154000 nodes, 42121 on tree, 453 best solution, best possible 401.9952 (10594.86 seconds)
Cbc0010I After 154010 nodes, 42124 on tree, 453 best solution, best possible 401.9952 (10595.57 seconds)
