Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Mar 30 2022
command line - -import /home/danilo/cbc-test-set/neos-5195221-niemur.mps.gz -timeM elapsed -seconds 10800 -knapsack off -solve -solu sol-group-root/neos-5195221-niemur.txt -quit (default strategy 1)
At line 1 NAME          neos-5195221-niemur
At line 2 ROWS
At line 42260 COLUMNS
At line 218851 RHS
At line 241578 BOUNDS
At line 251371 ENDATA
Problem neos-5195221-niemur has 42256 rows, 14546 columns and 176586 elements
Coin0008I neos-5195221-niemur read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 0 - 1.59147 seconds
Cgl0003I 1190 fixed, 0 tightened bounds, 10104 strengthened rows, 1794 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 3149 strengthened rows, 12 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 2452 strengthened rows, 658 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 283 strengthened rows, 122 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 51 strengthened rows, 2 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 33 strengthened rows, 0 substitutions
Cgl0004I processed model has 26019 rows, 8985 columns (4959 integer (4959 of which binary)) and 137492 elements
Coin3009W Conflict graph built in 0.022 seconds, density: 0.011%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 779 integers unsatisfied sum - 317.18
Cbc0038I Pass   1: (13.56 seconds) suminf.  135.00000 (589) obj. 0.015883 iterations 1739
Cbc0038I Pass   2: (16.90 seconds) suminf.   72.62500 (1090) obj. 0.0444033 iterations 1280
Cbc0038I Pass   3: (17.81 seconds) suminf.   71.00000 (947) obj. 0.0429651 iterations 254
Cbc0038I Pass   4: (18.35 seconds) suminf.   71.20930 (1214) obj. 0.0485435 iterations 131
Cbc0038I Pass   5: (19.44 seconds) suminf.   78.16667 (973) obj. 0.0434026 iterations 490
Cbc0038I Pass   6: (20.58 seconds) suminf.   73.08333 (949) obj. 0.0434026 iterations 456
Cbc0038I Pass   7: (20.71 seconds) suminf.   72.30556 (948) obj. 0.0434026 iterations 15
Cbc0038I Pass   8: (21.20 seconds) suminf.   71.00000 (947) obj. 0.0434026 iterations 123
Cbc0038I Pass   9: (21.75 seconds) suminf.   71.00000 (947) obj. 0.0434026 iterations 131
Cbc0038I Pass  10: (22.28 seconds) suminf.   71.80000 (1015) obj. 0.0468293 iterations 134
Cbc0038I Pass  11: (23.33 seconds) suminf.   78.80556 (972) obj. 0.0584826 iterations 520
Cbc0038I Pass  12: (24.48 seconds) suminf.   71.00000 (947) obj. 0.0584826 iterations 462
Cbc0038I Pass  13: (24.57 seconds) suminf.   71.00000 (947) obj. 0.0584826 iterations 2
Cbc0038I Pass  14: (24.97 seconds) suminf.   71.00000 (947) obj. 0.0584826 iterations 121
Cbc0038I Pass  15: (25.84 seconds) suminf.   79.02778 (974) obj. 0.0584826 iterations 434
Cbc0038I Pass  16: (27.09 seconds) suminf.   74.42105 (998) obj. 0.0596588 iterations 433
Cbc0038I Pass  17: (27.27 seconds) suminf.   72.67213 (1220) obj. 0.0600245 iterations 34
Cbc0038I Pass  18: (27.62 seconds) suminf.   71.09524 (1215) obj. 0.06019 iterations 81
Cbc0038I Pass  19: (28.01 seconds) suminf.   70.94737 (992) obj. 0.0596588 iterations 88
Cbc0038I Pass  20: (28.51 seconds) suminf.   70.94737 (992) obj. 0.0596588 iterations 119
Cbc0038I Pass  21: (29.45 seconds) suminf.   80.52778 (988) obj. 0.0611822 iterations 427
Cbc0038I Pass  22: (30.70 seconds) suminf.   70.94737 (992) obj. 0.0637212 iterations 460
Cbc0038I Pass  23: (30.81 seconds) suminf.   70.94737 (992) obj. 0.0637212 iterations 9
Cbc0038I Pass  24: (33.02 seconds) suminf.   86.50000 (173) obj. 0.0841469 iterations 604
Cbc0038I Pass  25: (34.04 seconds) suminf.   91.00000 (185) obj. 0.0897683 iterations 368
Cbc0038I Pass  26: (34.89 seconds) suminf.   85.50000 (171) obj. 0.0897683 iterations 330
Cbc0038I Pass  27: (35.37 seconds) suminf.   85.50000 (171) obj. 0.0897683 iterations 149
Cbc0038I Pass  28: (35.75 seconds) suminf.   84.50000 (169) obj. 0.0897683 iterations 136
Cbc0038I Pass  29: (36.09 seconds) suminf.   84.50000 (169) obj. 0.0897683 iterations 132
Cbc0038I Pass  30: (36.58 seconds) suminf.   84.50000 (169) obj. 0.0897683 iterations 138
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 3239 integers at bound fixed and 3662 continuous
Cbc0038I Mini branch and bound did not improve solution (36.68 seconds)
Cbc0038I After 36.69 seconds - Feasibility pump exiting - took 26.03 seconds
Cbc0031I 246 added rows had average density of 6.0731707
Cbc0013I At root node, 246 cuts changed objective from 0 to -4.7918385e-15 in 10 passes
Cbc0010I After 658 nodes, 250 on tree, 0.052484819 best solution, best possible 0 (4992.32 seconds)
Cbc0010I After 659 nodes, 251 on tree, 0.052484819 best solution, best possible 0 (4993.38 seconds)
Cbc0010I After 660 nodes, 251 on tree, 0.052484819 best solution, best possible 0 (4996.12 seconds)
Cbc0010I After 662 nodes, 252 on tree, 0.052484819 best solution, best possible 0 (4997.38 seconds)
Cbc0010I After 663 nodes, 252 on tree, 0.052484819 best solution, best possible 0 (4999.65 seconds)
Cbc0010I After 664 nodes, 253 on tree, 0.052484819 best solution, best possible 0 (5001.09 seconds)
Cbc0010I After 665 nodes, 254 on tree, 0.052484819 best solution, best possible 0 (5002.54 seconds)
Cbc0010I After 666 nodes, 255 on tree, 0.052484819 best solution, best possible 0 (5003.64 seconds)
Cbc0010I After 667 nodes, 256 on tree, 0.052484819 best solution, best possible 0 (5004.38 seconds)
Cbc0010I After 668 nodes, 257 on tree, 0.052484819 best solution, best possible 0 (5005.64 seconds)
Cbc0010I After 669 nodes, 258 on tree, 0.052484819 best solution, best possible 0 (5007.12 seconds)
Cbc0010I After 670 nodes, 258 on tree, 0.052484819 best solution, best possible 0 (5009.00 seconds)
Cbc0010I After 671 nodes, 258 on tree, 0.052484819 best solution, best possible 0 (5010.84 seconds)
Cbc0010I After 672 nodes, 257 on tree, 0.052484819 best solution, best possible 0 (5011.74 seconds)
Cbc0010I After 673 nodes, 258 on tree, 0.052484819 best solution, best possible 0 (5013.13 seconds)
Cbc0010I After 674 nodes, 258 on tree, 0.052484819 best solution, best possible 0 (5013.90 seconds)
Cbc0010I After 675 nodes, 259 on tree, 0.052484819 best solution, best possible 0 (5015.03 seconds)
Cbc0010I After 677 nodes, 260 on tree, 0.052484819 best solution, best possible 0 (5016.44 seconds)
Cbc0010I After 678 nodes, 260 on tree, 0.052484819 best solution, best possible 0 (5017.44 seconds)
Cbc0010I After 679 nodes, 261 on tree, 0.052484819 best solution, best possible 0 (5018.66 seconds)
Cbc0010I After 680 nodes, 261 on tree, 0.052484819 best solution, best possible 0 (5019.94 seconds)
Cbc0010I After 681 nodes, 262 on tree, 0.052484819 best solution, best possible 0 (5021.09 seconds)
Cbc0010I After 682 nodes, 262 on tree, 0.052484819 best solution, best possible 0 (5022.30 seconds)
Cbc0010I After 683 nodes, 263 on tree, 0.052484819 best solution, best possible 0 (5023.26 seconds)
Cbc0010I After 684 nodes, 263 on tree, 0.052484819 best solution, best possible 0 (5024.31 seconds)
Cbc0010I After 686 nodes, 265 on tree, 0.052484819 best solution, best possible 0 (5025.63 seconds)
Cbc0010I After 687 nodes, 265 on tree, 0.052484819 best solution, best possible 0 (5026.54 seconds)
Cbc0010I After 689 nodes, 266 on tree, 0.052484819 best solution, best possible 0 (5027.73 seconds)
Cbc0010I After 690 nodes, 266 on tree, 0.052484819 best solution, best possible 0 (5028.65 seconds)
Cbc0010I After 691 nodes, 267 on tree, 0.052484819 best solution, best possible 0 (5030.31 seconds)
Cbc0010I After 692 nodes, 267 on tree, 0.052484819 best solution, best possible 0 (5031.20 seconds)
Cbc0010I After 693 nodes, 267 on tree, 0.052484819 best solution, best possible 0 (5032.53 seconds)
Cbc0010I After 694 nodes, 268 on tree, 0.052484819 best solution, best possible 0 (5033.36 seconds)
Cbc0010I After 695 nodes, 269 on tree, 0.052484819 best solution, best possible 0 (5034.43 seconds)
Cbc0010I After 696 nodes, 270 on tree, 0.052484819 best solution, best possible 0 (5035.13 seconds)
Cbc0010I After 697 nodes, 271 on tree, 0.052484819 best solution, best possible 0 (5036.25 seconds)
Cbc0010I After 698 nodes, 271 on tree, 0.052484819 best solution, best possible 0 (5038.80 seconds)
Cbc0010I After 699 nodes, 272 on tree, 0.052484819 best solution, best possible 0 (5039.81 seconds)
Cbc0010I After 700 nodes, 273 on tree, 0.052484819 best solution, best possible 0 (5040.86 seconds)
Cbc0010I After 701 nodes, 274 on tree, 0.052484819 best solution, best possible 0 (5042.08 seconds)
Cbc0010I After 702 nodes, 274 on tree, 0.052484819 best solution, best possible 0 (5043.22 seconds)
Cbc0010I After 703 nodes, 275 on tree, 0.052484819 best solution, best possible 0 (5043.95 seconds)
Cbc0010I After 704 nodes, 276 on tree, 0.052484819 best solution, best possible 0 (5044.97 seconds)
Cbc0010I After 705 nodes, 276 on tree, 0.052484819 best solution, best possible 0 (5045.75 seconds)
Cbc0010I After 707 nodes, 278 on tree, 0.052484819 best solution, best possible 0 (5046.70 seconds)
Cbc0010I After 709 nodes, 279 on tree, 0.052484819 best solution, best possible 0 (5047.77 seconds)
Cbc0010I After 710 nodes, 280 on tree, 0.052484819 best solution, best possible 0 (5049.69 seconds)
Cbc0010I After 711 nodes, 280 on tree, 0.052484819 best solution, best possible 0 (5051.92 seconds)
Cbc0010I After 713 nodes, 281 on tree, 0.052484819 best solution, best possible 0 (5053.37 seconds)
Cbc0010I After 714 nodes, 281 on tree, 0.052484819 best solution, best possible 0 (5055.05 seconds)
Cbc0010I After 715 nodes, 282 on tree, 0.052484819 best solution, best possible 0 (5055.84 seconds)
Cbc0010I After 717 nodes, 282 on tree, 0.052484819 best solution, best possible 0 (5056.71 seconds)
Cbc0010I After 720 nodes, 285 on tree, 0.052484819 best solution, best possible 0 (5058.61 seconds)
Cbc0010I After 721 nodes, 285 on tree, 0.052484819 best solution, best possible 0 (5060.03 seconds)
Cbc0010I After 723 nodes, 286 on tree, 0.052484819 best solution, best possible 0 (5061.92 seconds)
Cbc0010I After 724 nodes, 286 on tree, 0.052484819 best solution, best possible 0 (5063.26 seconds)
Cbc0010I After 727 nodes, 288 on tree, 0.052484819 best solution, best possible 0 (5064.62 seconds)
Cbc0010I After 729 nodes, 289 on tree, 0.052484819 best solution, best possible 0 (5065.72 seconds)
Cbc0010I After 730 nodes, 289 on tree, 0.052484819 best solution, best possible 0 (5066.56 seconds)
Cbc0010I After 732 nodes, 290 on tree, 0.052484819 best solution, best possible 0 (5067.84 seconds)
Cbc0010I After 733 nodes, 290 on tree, 0.052484819 best solution, best possible 0 (5068.55 seconds)
Cbc0010I After 734 nodes, 291 on tree, 0.052484819 best solution, best possible 0 (5069.77 seconds)
Cbc0010I After 735 nodes, 291 on tree, 0.052484819 best solution, best possible 0 (5070.58 seconds)
Cbc0010I After 737 nodes, 293 on tree, 0.052484819 best solution, best possible 0 (5071.53 seconds)
Cbc0010I After 739 nodes, 293 on tree, 0.052484819 best solution, best possible 0 (5072.32 seconds)
Cbc0010I After 740 nodes, 294 on tree, 0.052484819 best solution, best possible 0 (5073.16 seconds)
Cbc0010I After 744 nodes, 296 on tree, 0.052484819 best solution, best possible 0 (5074.28 seconds)
Cbc0010I After 746 nodes, 296 on tree, 0.052484819 best solution, best possible 0 (5075.27 seconds)
Cbc0010I After 748 nodes, 297 on tree, 0.052484819 best solution, best possible 0 (5076.11 seconds)
Cbc0010I After 750 nodes, 298 on tree, 0.052484819 best solution, best possible 0 (5076.85 seconds)
Cbc0010I After 751 nodes, 299 on tree, 0.052484819 best solution, best possible 0 (5077.58 seconds)
Cbc0010I After 753 nodes, 300 on tree, 0.052484819 best solution, best possible 0 (5078.57 seconds)
Cbc0010I After 756 nodes, 301 on tree, 0.052484819 best solution, best possible 0 (5079.67 seconds)
Cbc0010I After 757 nodes, 301 on tree, 0.052484819 best solution, best possible 0 (5080.41 seconds)
Cbc0010I After 760 nodes, 302 on tree, 0.052484819 best solution, best possible 0 (5081.12 seconds)
Cbc0010I After 762 nodes, 304 on tree, 0.052484819 best solution, best possible 0 (5082.16 seconds)
Cbc0010I After 764 nodes, 304 on tree, 0.052484819 best solution, best possible 0 (5082.93 seconds)
Cbc0010I After 765 nodes, 304 on tree, 0.052484819 best solution, best possible 0 (5084.11 seconds)
Cbc0010I After 768 nodes, 306 on tree, 0.052484819 best solution, best possible 0 (5085.45 seconds)
Cbc0010I After 770 nodes, 307 on tree, 0.052484819 best solution, best possible 0 (5086.35 seconds)
Cbc0010I After 771 nodes, 307 on tree, 0.052484819 best solution, best possible 0 (5087.45 seconds)
Cbc0010I After 773 nodes, 309 on tree, 0.052484819 best solution, best possible 0 (5088.16 seconds)
Cbc0010I After 774 nodes, 309 on tree, 0.052484819 best solution, best possible 0 (5089.01 seconds)
Cbc0010I After 776 nodes, 310 on tree, 0.052484819 best solution, best possible 0 (5089.80 seconds)
Cbc0010I After 777 nodes, 310 on tree, 0.052484819 best solution, best possible 0 (5090.68 seconds)
Cbc0010I After 780 nodes, 312 on tree, 0.052484819 best solution, best possible 0 (5091.75 seconds)
Cbc0010I After 782 nodes, 313 on tree, 0.052484819 best solution, best possible 0 (5092.81 seconds)
Cbc0010I After 783 nodes, 313 on tree, 0.052484819 best solution, best possible 0 (5093.72 seconds)
Cbc0010I After 785 nodes, 314 on tree, 0.052484819 best solution, best possible 0 (5094.53 seconds)
Cbc0010I After 786 nodes, 315 on tree, 0.052484819 best solution, best possible 0 (5095.32 seconds)
Cbc0010I After 788 nodes, 316 on tree, 0.052484819 best solution, best possible 0 (5096.06 seconds)
Cbc0010I After 790 nodes, 317 on tree, 0.052484819 best solution, best possible 0 (5097.20 seconds)
Cbc0010I After 792 nodes, 318 on tree, 0.052484819 best solution, best possible 0 (5097.94 seconds)
Cbc0010I After 794 nodes, 320 on tree, 0.052484819 best solution, best possible 0 (5098.65 seconds)
Cbc0010I After 795 nodes, 321 on tree, 0.052484819 best solution, best possible 0 (5100.12 seconds)
Cbc0004I Integer solution of 0.017008355 found after 1032331 iterations and 797 nodes (5100.65 seconds)
Cbc0010I After 798 nodes, 230 on tree, 0.017008355 best solution, best possible 0 (5119.16 seconds)
Cbc0010I After 799 nodes, 231 on tree, 0.017008355 best solution, best possible 0 (5130.05 seconds)
Cbc0010I After 800 nodes, 231 on tree, 0.017008355 best solution, best possible 0 (5139.81 seconds)
Cbc0010I After 801 nodes, 232 on tree, 0.017008355 best solution, best possible 0 (5161.40 seconds)
Cbc0010I After 802 nodes, 232 on tree, 0.017008355 best solution, best possible 0 (5179.36 seconds)
Cbc0010I After 803 nodes, 233 on tree, 0.017008355 best solution, best possible 0 (5183.76 seconds)
Cbc0010I After 804 nodes, 233 on tree, 0.017008355 best solution, best possible 0 (5188.73 seconds)
Cbc0010I After 805 nodes, 233 on tree, 0.017008355 best solution, best possible 0 (5199.56 seconds)
Cbc0010I After 806 nodes, 234 on tree, 0.017008355 best solution, best possible 0 (5223.00 seconds)
Cbc0010I After 807 nodes, 234 on tree, 0.017008355 best solution, best possible 0 (5243.96 seconds)
Cbc0010I After 808 nodes, 234 on tree, 0.017008355 best solution, best possible 0 (5249.86 seconds)
Cbc0010I After 809 nodes, 235 on tree, 0.017008355 best solution, best possible 0 (5257.02 seconds)
Cbc0010I After 810 nodes, 235 on tree, 0.017008355 best solution, best possible 0 (5264.96 seconds)
Cbc0010I After 811 nodes, 236 on tree, 0.017008355 best solution, best possible 0 (5270.14 seconds)
Cbc0010I After 812 nodes, 237 on tree, 0.017008355 best solution, best possible 0 (5274.52 seconds)
Cbc0010I After 813 nodes, 237 on tree, 0.017008355 best solution, best possible 0 (5286.03 seconds)
Cbc0010I After 814 nodes, 237 on tree, 0.017008355 best solution, best possible 0 (5291.87 seconds)
Cbc0010I After 815 nodes, 238 on tree, 0.017008355 best solution, best possible 0 (5295.40 seconds)
Cbc0010I After 816 nodes, 238 on tree, 0.017008355 best solution, best possible 0 (5305.29 seconds)
Cbc0010I After 817 nodes, 239 on tree, 0.017008355 best solution, best possible 0 (5313.13 seconds)
Cbc0010I After 818 nodes, 240 on tree, 0.017008355 best solution, best possible 0 (5346.38 seconds)
Cbc0010I After 819 nodes, 240 on tree, 0.017008355 best solution, best possible 0 (5379.05 seconds)
Cbc0010I After 820 nodes, 241 on tree, 0.017008355 best solution, best possible 0 (5399.48 seconds)
Cbc0010I After 821 nodes, 240 on tree, 0.017008355 best solution, best possible 0 (5406.25 seconds)
Cbc0010I After 822 nodes, 240 on tree, 0.017008355 best solution, best possible 0 (5431.15 seconds)
Cbc0010I After 823 nodes, 241 on tree, 0.017008355 best solution, best possible 0 (5436.08 seconds)
Cbc0010I After 824 nodes, 242 on tree, 0.017008355 best solution, best possible 0 (5448.52 seconds)
Cbc0010I After 825 nodes, 243 on tree, 0.017008355 best solution, best possible 0 (5461.24 seconds)
Cbc0010I After 826 nodes, 244 on tree, 0.017008355 best solution, best possible 0 (5470.43 seconds)
Cbc0010I After 827 nodes, 244 on tree, 0.017008355 best solution, best possible 0 (5480.21 seconds)
Cbc0010I After 828 nodes, 245 on tree, 0.017008355 best solution, best possible 0 (5486.42 seconds)
Cbc0010I After 829 nodes, 246 on tree, 0.017008355 best solution, best possible 0 (5494.06 seconds)
Cbc0010I After 830 nodes, 246 on tree, 0.017008355 best solution, best possible 0 (5499.47 seconds)
Cbc0010I After 831 nodes, 246 on tree, 0.017008355 best solution, best possible 0 (5513.73 seconds)
Cbc0010I After 832 nodes, 247 on tree, 0.017008355 best solution, best possible 0 (5523.60 seconds)
Cbc0010I After 833 nodes, 247 on tree, 0.017008355 best solution, best possible 0 (5534.25 seconds)
Cbc0010I After 834 nodes, 248 on tree, 0.017008355 best solution, best possible 0 (5541.97 seconds)
Cbc0010I After 835 nodes, 248 on tree, 0.017008355 best solution, best possible 0 (5546.18 seconds)
Cbc0010I After 836 nodes, 249 on tree, 0.017008355 best solution, best possible 0 (5551.33 seconds)
Cbc0010I After 837 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5568.25 seconds)
Cbc0010I After 838 nodes, 249 on tree, 0.017008355 best solution, best possible 0 (5572.21 seconds)
Cbc0010I After 839 nodes, 249 on tree, 0.017008355 best solution, best possible 0 (5577.65 seconds)
Cbc0010I After 840 nodes, 249 on tree, 0.017008355 best solution, best possible 0 (5586.86 seconds)
Cbc0010I After 841 nodes, 248 on tree, 0.017008355 best solution, best possible 0 (5590.21 seconds)
Cbc0010I After 842 nodes, 249 on tree, 0.017008355 best solution, best possible 0 (5594.53 seconds)
Cbc0010I After 843 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5602.18 seconds)
Cbc0010I After 844 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5612.18 seconds)
Cbc0010I After 845 nodes, 251 on tree, 0.017008355 best solution, best possible 0 (5619.76 seconds)
Cbc0010I After 846 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5623.95 seconds)
Cbc0010I After 847 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5634.92 seconds)
Cbc0010I After 848 nodes, 251 on tree, 0.017008355 best solution, best possible 0 (5640.93 seconds)
Cbc0010I After 849 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5644.61 seconds)
Cbc0010I After 850 nodes, 251 on tree, 0.017008355 best solution, best possible 0 (5648.80 seconds)
Cbc0010I After 851 nodes, 251 on tree, 0.017008355 best solution, best possible 0 (5655.31 seconds)
Cbc0010I After 852 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5660.85 seconds)
Cbc0010I After 853 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5666.80 seconds)
Cbc0010I After 854 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5672.84 seconds)
Cbc0010I After 855 nodes, 249 on tree, 0.017008355 best solution, best possible 0 (5675.36 seconds)
Cbc0010I After 856 nodes, 249 on tree, 0.017008355 best solution, best possible 0 (5680.52 seconds)
Cbc0010I After 857 nodes, 248 on tree, 0.017008355 best solution, best possible 0 (5684.82 seconds)
Cbc0010I After 858 nodes, 249 on tree, 0.017008355 best solution, best possible 0 (5694.43 seconds)
Cbc0010I After 859 nodes, 249 on tree, 0.017008355 best solution, best possible 0 (5700.24 seconds)
Cbc0010I After 860 nodes, 249 on tree, 0.017008355 best solution, best possible 0 (5703.76 seconds)
Cbc0010I After 861 nodes, 248 on tree, 0.017008355 best solution, best possible 0 (5706.48 seconds)
Cbc0010I After 862 nodes, 249 on tree, 0.017008355 best solution, best possible 0 (5715.33 seconds)
Cbc0010I After 863 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5718.11 seconds)
Cbc0010I After 864 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5725.53 seconds)
Cbc0010I After 865 nodes, 251 on tree, 0.017008355 best solution, best possible 0 (5729.32 seconds)
Cbc0010I After 866 nodes, 251 on tree, 0.017008355 best solution, best possible 0 (5730.65 seconds)
Cbc0010I After 867 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5731.37 seconds)
Cbc0010I After 868 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5735.71 seconds)
Cbc0010I After 869 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5738.24 seconds)
Cbc0010I After 870 nodes, 249 on tree, 0.017008355 best solution, best possible 0 (5740.26 seconds)
Cbc0010I After 871 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5744.43 seconds)
Cbc0010I After 872 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5748.00 seconds)
Cbc0010I After 873 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5749.89 seconds)
Cbc0010I After 874 nodes, 249 on tree, 0.017008355 best solution, best possible 0 (5751.02 seconds)
Cbc0010I After 875 nodes, 248 on tree, 0.017008355 best solution, best possible 0 (5754.75 seconds)
Cbc0010I After 876 nodes, 248 on tree, 0.017008355 best solution, best possible 0 (5757.22 seconds)
Cbc0010I After 877 nodes, 248 on tree, 0.017008355 best solution, best possible 0 (5760.10 seconds)
Cbc0010I After 878 nodes, 248 on tree, 0.017008355 best solution, best possible 0 (5761.80 seconds)
Cbc0010I After 879 nodes, 247 on tree, 0.017008355 best solution, best possible 0 (5763.26 seconds)
Cbc0010I After 880 nodes, 248 on tree, 0.017008355 best solution, best possible 0 (5769.68 seconds)
Cbc0010I After 881 nodes, 249 on tree, 0.017008355 best solution, best possible 0 (5771.48 seconds)
Cbc0010I After 882 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5777.84 seconds)
Cbc0010I After 883 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5780.32 seconds)
Cbc0010I After 884 nodes, 251 on tree, 0.017008355 best solution, best possible 0 (5782.55 seconds)
Cbc0010I After 885 nodes, 252 on tree, 0.017008355 best solution, best possible 0 (5789.61 seconds)
Cbc0010I After 886 nodes, 252 on tree, 0.017008355 best solution, best possible 0 (5792.77 seconds)
Cbc0010I After 887 nodes, 252 on tree, 0.017008355 best solution, best possible 0 (5796.78 seconds)
Cbc0010I After 888 nodes, 253 on tree, 0.017008355 best solution, best possible 0 (5801.54 seconds)
Cbc0010I After 889 nodes, 253 on tree, 0.017008355 best solution, best possible 0 (5805.55 seconds)
Cbc0010I After 890 nodes, 253 on tree, 0.017008355 best solution, best possible 0 (5812.97 seconds)
Cbc0010I After 891 nodes, 253 on tree, 0.017008355 best solution, best possible 0 (5814.86 seconds)
Cbc0010I After 892 nodes, 252 on tree, 0.017008355 best solution, best possible 0 (5817.30 seconds)
Cbc0010I After 893 nodes, 252 on tree, 0.017008355 best solution, best possible 0 (5824.57 seconds)
Cbc0010I After 894 nodes, 251 on tree, 0.017008355 best solution, best possible 0 (5831.66 seconds)
Cbc0010I After 895 nodes, 252 on tree, 0.017008355 best solution, best possible 0 (5837.15 seconds)
Cbc0010I After 896 nodes, 253 on tree, 0.017008355 best solution, best possible 0 (5839.12 seconds)
Cbc0010I After 897 nodes, 253 on tree, 0.017008355 best solution, best possible 0 (5845.02 seconds)
Cbc0010I After 898 nodes, 252 on tree, 0.017008355 best solution, best possible 0 (5851.50 seconds)
Cbc0010I After 899 nodes, 252 on tree, 0.017008355 best solution, best possible 0 (5855.19 seconds)
Cbc0010I After 900 nodes, 251 on tree, 0.017008355 best solution, best possible 0 (5861.45 seconds)
Cbc0010I After 901 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5868.70 seconds)
Cbc0010I After 902 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5871.66 seconds)
Cbc0010I After 903 nodes, 249 on tree, 0.017008355 best solution, best possible 0 (5874.16 seconds)
Cbc0010I After 904 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5877.04 seconds)
Cbc0010I After 905 nodes, 251 on tree, 0.017008355 best solution, best possible 0 (5881.70 seconds)
Cbc0010I After 906 nodes, 251 on tree, 0.017008355 best solution, best possible 0 (5888.92 seconds)
Cbc0010I After 907 nodes, 251 on tree, 0.017008355 best solution, best possible 0 (5893.51 seconds)
Cbc0010I After 908 nodes, 252 on tree, 0.017008355 best solution, best possible 0 (5897.33 seconds)
Cbc0010I After 909 nodes, 251 on tree, 0.017008355 best solution, best possible 0 (5904.40 seconds)
Cbc0010I After 910 nodes, 252 on tree, 0.017008355 best solution, best possible 0 (5913.91 seconds)
Cbc0010I After 911 nodes, 251 on tree, 0.017008355 best solution, best possible 0 (5918.57 seconds)
Cbc0010I After 912 nodes, 251 on tree, 0.017008355 best solution, best possible 0 (5921.36 seconds)
Cbc0010I After 913 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5923.08 seconds)
Cbc0010I After 914 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5924.58 seconds)
Cbc0010I After 915 nodes, 249 on tree, 0.017008355 best solution, best possible 0 (5925.84 seconds)
Cbc0010I After 916 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5927.50 seconds)
Cbc0010I After 917 nodes, 251 on tree, 0.017008355 best solution, best possible 0 (5940.62 seconds)
Cbc0010I After 918 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5943.85 seconds)
Cbc0010I After 919 nodes, 249 on tree, 0.017008355 best solution, best possible 0 (5947.22 seconds)
Cbc0010I After 921 nodes, 248 on tree, 0.017008355 best solution, best possible 0 (5952.20 seconds)
Cbc0010I After 922 nodes, 249 on tree, 0.017008355 best solution, best possible 0 (5964.81 seconds)
Cbc0010I After 923 nodes, 249 on tree, 0.017008355 best solution, best possible 0 (5967.82 seconds)
Cbc0010I After 924 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5974.94 seconds)
Cbc0010I After 925 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (5989.20 seconds)
Cbc0010I After 926 nodes, 251 on tree, 0.017008355 best solution, best possible 0 (6005.19 seconds)
Cbc0010I After 927 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (6009.46 seconds)
Cbc0010I After 928 nodes, 251 on tree, 0.017008355 best solution, best possible 0 (6012.37 seconds)
Cbc0010I After 929 nodes, 252 on tree, 0.017008355 best solution, best possible 0 (6015.34 seconds)
Cbc0010I After 930 nodes, 252 on tree, 0.017008355 best solution, best possible 0 (6035.19 seconds)
Cbc0010I After 931 nodes, 252 on tree, 0.017008355 best solution, best possible 0 (6039.11 seconds)
Cbc0010I After 932 nodes, 253 on tree, 0.017008355 best solution, best possible 0 (6040.94 seconds)
Cbc0010I After 933 nodes, 253 on tree, 0.017008355 best solution, best possible 0 (6060.54 seconds)
