Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/methanosarcina.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/methanosarcina.txt -quit (default strategy 1)
At line 1 NAME           methanosarcina
At line 2 ROWS
At line 14608 COLUMNS
At line 65725 RHS
At line 75818 BOUNDS
At line 83749 ENDATA
Problem methanosarcina has 14604 rows, 7930 columns and 43812 elements
Coin0008I methanosarcina read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 0 - 9.41004 seconds
Cgl0004I processed model has 14604 rows, 7930 columns (7930 integer (7930 of which binary)) and 43812 elements
Coin3009W Conflict graph built in 0.012 seconds, density: 0.006%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0045I Cutoff increment increased from 0.0001 to 0.9999
Cbc0038I Initial state - 626 integers unsatisfied sum - 313
Cbc0038I Pass   1: (10.85 seconds) suminf.  310.50000 (621) obj. 6.5 iterations 502
Cbc0038I Pass   2: (10.98 seconds) suminf.  304.00000 (608) obj. 13 iterations 39
Cbc0038I Pass   3: (11.09 seconds) suminf.  304.00000 (608) obj. 13 iterations 10
Cbc0038I Pass   4: (11.22 seconds) suminf.  304.00000 (608) obj. 13 iterations 48
Cbc0038I Pass   5: (11.95 seconds) suminf.  304.00000 (608) obj. 13 iterations 734
Cbc0038I Pass   6: (12.34 seconds) suminf.  304.00000 (608) obj. 13 iterations 434
Cbc0038I Pass   7: (12.63 seconds) suminf.  304.00000 (608) obj. 13 iterations 350
Cbc0038I Pass   8: (12.94 seconds) suminf.  304.00000 (608) obj. 13 iterations 358
Cbc0038I Pass   9: (13.31 seconds) suminf.  304.00000 (608) obj. 13 iterations 369
Cbc0038I Pass  10: (13.69 seconds) suminf.  304.00000 (608) obj. 13 iterations 422
Cbc0038I Pass  11: (13.95 seconds) suminf.  304.00000 (608) obj. 13 iterations 377
Cbc0038I Pass  12: (14.29 seconds) suminf.  304.00000 (608) obj. 13 iterations 381
Cbc0038I Pass  13: (14.65 seconds) suminf.  304.00000 (608) obj. 13 iterations 395
Cbc0038I Pass  14: (15.02 seconds) suminf.  304.00000 (608) obj. 13 iterations 422
Cbc0038I Pass  15: (15.36 seconds) suminf.  304.00000 (608) obj. 13 iterations 381
Cbc0038I Pass  16: (15.90 seconds) suminf.  304.00000 (608) obj. 13 iterations 439
Cbc0038I Pass  17: (16.24 seconds) suminf.  304.00000 (608) obj. 13 iterations 406
Cbc0038I Pass  18: (16.85 seconds) suminf.  304.00000 (608) obj. 13 iterations 480
Cbc0038I Pass  19: (17.18 seconds) suminf.  304.00000 (608) obj. 13 iterations 387
Cbc0038I Pass  20: (17.41 seconds) suminf.  304.00000 (608) obj. 13 iterations 357
Cbc0038I Pass  21: (17.72 seconds) suminf.  304.00000 (608) obj. 13 iterations 435
Cbc0038I Pass  22: (18.06 seconds) suminf.  304.00000 (608) obj. 13 iterations 385
Cbc0038I Pass  23: (18.32 seconds) suminf.  304.00000 (608) obj. 13 iterations 379
Cbc0038I Pass  24: (18.74 seconds) suminf.  304.00000 (608) obj. 13 iterations 403
Cbc0038I Pass  25: (19.13 seconds) suminf.  304.00000 (608) obj. 13 iterations 409
Cbc0038I Pass  26: (19.50 seconds) suminf.  304.00000 (608) obj. 13 iterations 400
Cbc0038I Pass  27: (19.94 seconds) suminf.  304.00000 (608) obj. 13 iterations 445
Cbc0038I Pass  28: (20.46 seconds) suminf.  304.00000 (608) obj. 13 iterations 471
Cbc0038I Pass  29: (20.92 seconds) suminf.  304.00000 (608) obj. 13 iterations 445
Cbc0038I Pass  30: (21.25 seconds) suminf.  304.00000 (608) obj. 13 iterations 403
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 7291 integers at bound fixed and 0 continuous
Cbc0038I Mini branch and bound did not improve solution (21.50 seconds)
Cbc0038I After 21.50 seconds - Feasibility pump exiting - took 11.18 seconds
Cbc0031I 518 added rows had average density of 11.353282
Cbc0013I At root node, 518 cuts changed objective from 0 to 205.19695 in 50 passes
Cbc0014I Cut generator 0 (Probing) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 1.451 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 33027 row cuts average 45.1 elements, 0 column cuts (0 active)  in 13.237 seconds - new frequency is 1
Cbc0014I Cut generator 2 (Knapsack) - 2 row cuts average 3.0 elements, 0 column cuts (0 active)  in 2.857 seconds - new frequency is -100
Cbc0014I Cut generator 3 (liftKnapsack) - 5 row cuts average 7.6 elements, 0 column cuts (0 active)  in 84.524 seconds - new frequency is -100
Cbc0014I Cut generator 4 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.007 seconds - new frequency is -100
Cbc0014I Cut generator 5 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.011 seconds - new frequency is -100
Cbc0014I Cut generator 6 (MixedIntegerRounding2) - 3 row cuts average 25.7 elements, 0 column cuts (0 active)  in 2.990 seconds - new frequency is -100
Cbc0014I Cut generator 7 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.169 seconds - new frequency is -100
Cbc0014I Cut generator 8 (TwoMirCuts) - 3736 row cuts average 12.7 elements, 0 column cuts (0 active)  in 4.437 seconds - new frequency is 1
Cbc0014I Cut generator 9 (ZeroHalf) - 3774 row cuts average 12.6 elements, 0 column cuts (0 active)  in 79.832 seconds - new frequency is 1
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible 205.19695 (283.14 seconds)
Cbc0010I After 592 nodes, 300 on tree, 1e+50 best solution, best possible 205.19695 (10677.31 seconds)
Cbc0010I After 593 nodes, 301 on tree, 1e+50 best solution, best possible 205.19695 (10697.87 seconds)
Cbc0010I After 594 nodes, 301 on tree, 1e+50 best solution, best possible 205.19695 (10717.48 seconds)
Cbc0010I After 595 nodes, 302 on tree, 1e+50 best solution, best possible 205.19695 (10733.93 seconds)
Cbc0010I After 596 nodes, 302 on tree, 1e+50 best solution, best possible 205.19695 (10753.54 seconds)
Cbc0010I After 597 nodes, 303 on tree, 1e+50 best solution, best possible 205.19695 (10770.58 seconds)
Cbc0010I After 598 nodes, 303 on tree, 1e+50 best solution, best possible 205.19695 (10791.18 seconds)
Cbc0020I Exiting on maximum time
Cbc0005I Partial search - best objective 1e+50 (best possible 205.19695), took 1116175 iterations and 599 nodes (10800.98 seconds)
Cbc0032I Strong branching done 12812 times (691222 iterations), fathomed 0 nodes and fixed 0 variables
Cbc0035I Maximum depth 28, 0 variables fixed on reduced cost
Cuts at root node changed objective from 0 to 205.197
Probing was tried 50 times and created 0 cuts of which 0 were active after adding rounds of cuts (1.45073 seconds)
Gomory was tried 2437 times and created 704639 cuts of which 0 were active after adding rounds of cuts (868.407 seconds)
Knapsack was tried 50 times and created 2 cuts of which 0 were active after adding rounds of cuts (2.85714 seconds)
liftKnapsack was tried 50 times and created 5 cuts of which 0 were active after adding rounds of cuts (84.5239 seconds)
Clique was tried 50 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.006517 seconds)
OddWheel was tried 50 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.011127 seconds)
MixedIntegerRounding2 was tried 50 times and created 3 cuts of which 0 were active after adding rounds of cuts (2.98962 seconds)
FlowCover was tried 50 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.168994 seconds)
TwoMirCuts was tried 2437 times and created 8153 cuts of which 0 were active after adding rounds of cuts (50.6835 seconds)
ZeroHalf was tried 2437 times and created 123254 cuts of which 0 were active after adding rounds of cuts (5157.1 seconds)

Result - Stopped on time limit
No feasible solution found
Lower bound:                    205.197
Enumerated nodes:               599
Total iterations:               1116175
Time (CPU seconds):             10791.1
Time (Wallclock seconds):       10801.1
Total time (CPU seconds):       10791.2   (Wallclock seconds):       10801.3
