Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/neos-3402294-bobin.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/neos-3402294-bobin.txt -quit (default strategy 1)
At line 1 NAME          neos-3402294-bobin
At line 2 ROWS
At line 591080 COLUMNS
At line 2625995 RHS
At line 3193048 BOUNDS
At line 3195665 ENDATA
Problem neos-3402294-bobin has 591076 rows, 2904 columns and 2034888 elements
Coin0008I neos-3402294-bobin read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 0 - 37.2852 seconds
Cgl0004I processed model has 33520 rows, 780 columns (768 integer (768 of which binary)) and 383340 elements
Coin3009W Conflict graph built in 0.016 seconds, density: 0.410%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 176 integers unsatisfied sum - 38.164
Cbc0038I Pass   1: (50.05 seconds) suminf.   25.74563 (117) obj. 0.170913 iterations 654
Cbc0038I Pass   2: (50.98 seconds) suminf.   24.54816 (112) obj. 0.191989 iterations 294
Cbc0038I Pass   3: (51.74 seconds) suminf.   23.80926 (113) obj. 0.181303 iterations 252
Cbc0038I Pass   4: (52.01 seconds) suminf.   23.20539 (113) obj. 0.204586 iterations 82
Cbc0038I Pass   5: (52.44 seconds) suminf.   22.55726 (112) obj. 0.225468 iterations 145
Cbc0038I Pass   6: (53.08 seconds) suminf.   21.32862 (100) obj. 0.236442 iterations 219
Cbc0038I Pass   7: (53.89 seconds) suminf.   20.96056 (98) obj. 0.24237 iterations 248
Cbc0038I Pass   8: (54.27 seconds) suminf.   20.74630 (109) obj. 0.242003 iterations 123
Cbc0038I Pass   9: (55.62 seconds) suminf.   20.40740 (99) obj. 0.305558 iterations 513
Cbc0038I Pass  10: (56.29 seconds) suminf.   19.26513 (99) obj. 0.259303 iterations 246
Cbc0038I Pass  11: (56.87 seconds) suminf.   16.71252 (84) obj. 0.281631 iterations 221
Cbc0038I Pass  12: (57.00 seconds) suminf.   15.43587 (80) obj. 0.301652 iterations 31
Cbc0038I Pass  13: (58.39 seconds) suminf.   17.15989 (86) obj. 0.348673 iterations 559
Cbc0038I Pass  14: (59.00 seconds) suminf.   13.63696 (82) obj. 0.347248 iterations 240
Cbc0038I Pass  15: (59.35 seconds) suminf.   12.13518 (82) obj. 0.335811 iterations 133
Cbc0038I Pass  16: (59.59 seconds) suminf.   11.88969 (86) obj. 0.338608 iterations 84
Cbc0038I Pass  17: (60.79 seconds) suminf.   12.47778 (58) obj. 0.307998 iterations 489
Cbc0038I Pass  18: (61.83 seconds) suminf.    9.68466 (63) obj. 0.29504 iterations 382
Cbc0038I Pass  19: (62.96 seconds) suminf.    8.53937 (50) obj. 0.310402 iterations 359
Cbc0038I Pass  20: (63.41 seconds) suminf.    7.51037 (43) obj. 0.311966 iterations 151
Cbc0038I Pass  21: (63.67 seconds) suminf.    7.43836 (41) obj. 0.325616 iterations 72
Cbc0038I Pass  22: (63.95 seconds) suminf.    7.37137 (53) obj. 0.303667 iterations 77
Cbc0038I Pass  23: (65.75 seconds) suminf.    8.00000 (27) obj. 0.282042 iterations 523
Cbc0038I Pass  24: (67.03 seconds) suminf.    6.00000 (22) obj. 0.276573 iterations 285
Cbc0038I Pass  25: (68.28 seconds) suminf.    6.00000 (20) obj. 0.277875 iterations 288
Cbc0038I Pass  26: (68.67 seconds) suminf.    5.50000 (20) obj. 0.277109 iterations 95
Cbc0038I Pass  27: (70.96 seconds) suminf.    5.66667 (15) obj. 0.3025 iterations 608
Cbc0038I Pass  28: (72.49 seconds) suminf.    4.66667 (17) obj. 0.319542 iterations 396
Cbc0038I Pass  29: (73.86 seconds) suminf.    4.33333 (15) obj. 0.354583 iterations 344
Cbc0038I Pass  30: (75.16 seconds) suminf.    4.00000 (13) obj. 0.354583 iterations 148
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 447 integers at bound fixed and 2 continuous
Cbc0038I Full problem 33520 rows 780 columns, reduced to 7181 rows 322 columns
Cbc0038I Mini branch and bound did not improve solution (98.47 seconds)
Cbc0038I Full problem 33521 rows 780 columns, reduced to 33521 rows 780 columns - too large
Cbc0038I After 109.30 seconds - Feasibility pump exiting - took 60.88 seconds
Cbc0031I 47 added rows had average density of 180.82979
Cbc0013I At root node, 47 cuts changed objective from 5.5511151e-16 to 0.06725 in 10 passes
Cbc0014I Cut generator 0 (Probing) - 2 row cuts average 14.0 elements, 0 column cuts (0 active)  in 5.560 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 545 row cuts average 735.0 elements, 0 column cuts (0 active)  in 6.759 seconds - new frequency is 1
Cbc0014I Cut generator 2 (Knapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.594 seconds - new frequency is -100
Cbc0014I Cut generator 3 (liftKnapsack) - 1 row cuts average 13.0 elements, 0 column cuts (0 active)  in 7.521 seconds - new frequency is -100
Cbc0014I Cut generator 4 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.015 seconds - new frequency is -100
Cbc0014I Cut generator 5 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.049 seconds - new frequency is -100
Cbc0014I Cut generator 6 (MixedIntegerRounding2) - 12 row cuts average 65.0 elements, 0 column cuts (0 active)  in 2.041 seconds - new frequency is -100
Cbc0014I Cut generator 7 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.166 seconds - new frequency is -100
Cbc0014I Cut generator 8 (TwoMirCuts) - 64 row cuts average 55.0 elements, 0 column cuts (0 active)  in 3.929 seconds - new frequency is 1
Cbc0014I Cut generator 9 (ZeroHalf) - 353 row cuts average 11.0 elements, 0 column cuts (0 active)  in 49.324 seconds - new frequency is 1
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible 0.06725 (254.40 seconds)
Cbc0010I After 668 nodes, 181 on tree, 0.1525 best solution, best possible 0.06725 (3756.72 seconds)
Cbc0010I After 669 nodes, 182 on tree, 0.1525 best solution, best possible 0.06725 (3760.23 seconds)
Cbc0010I After 670 nodes, 181 on tree, 0.1525 best solution, best possible 0.06725 (3763.43 seconds)
Cbc0010I After 671 nodes, 181 on tree, 0.1525 best solution, best possible 0.06725 (3770.69 seconds)
Cbc0010I After 672 nodes, 182 on tree, 0.1525 best solution, best possible 0.06725 (3774.50 seconds)
Cbc0010I After 673 nodes, 183 on tree, 0.1525 best solution, best possible 0.06725 (3779.98 seconds)
Cbc0010I After 674 nodes, 184 on tree, 0.1525 best solution, best possible 0.06725 (3783.85 seconds)
Cbc0010I After 675 nodes, 185 on tree, 0.1525 best solution, best possible 0.06725 (3787.49 seconds)
Cbc0010I After 676 nodes, 186 on tree, 0.1525 best solution, best possible 0.06725 (3790.90 seconds)
Cbc0010I After 677 nodes, 187 on tree, 0.1525 best solution, best possible 0.06725 (3794.75 seconds)
Cbc0010I After 678 nodes, 187 on tree, 0.1525 best solution, best possible 0.06725 (3798.67 seconds)
Cbc0010I After 679 nodes, 188 on tree, 0.1525 best solution, best possible 0.06725 (3802.28 seconds)
Cbc0010I After 680 nodes, 188 on tree, 0.1525 best solution, best possible 0.06725 (3805.89 seconds)
Cbc0010I After 681 nodes, 188 on tree, 0.1525 best solution, best possible 0.06725 (3809.37 seconds)
Cbc0010I After 682 nodes, 189 on tree, 0.1525 best solution, best possible 0.06725 (3812.83 seconds)
Cbc0010I After 683 nodes, 190 on tree, 0.1525 best solution, best possible 0.06725 (3816.76 seconds)
Cbc0010I After 684 nodes, 190 on tree, 0.1525 best solution, best possible 0.06725 (3824.10 seconds)
Cbc0010I After 685 nodes, 190 on tree, 0.1525 best solution, best possible 0.06725 (3833.11 seconds)
Cbc0010I After 686 nodes, 190 on tree, 0.1525 best solution, best possible 0.06725 (3836.90 seconds)
Cbc0010I After 687 nodes, 191 on tree, 0.1525 best solution, best possible 0.06725 (3840.79 seconds)
Cbc0010I After 688 nodes, 191 on tree, 0.1525 best solution, best possible 0.06725 (3844.37 seconds)
Cbc0010I After 689 nodes, 192 on tree, 0.1525 best solution, best possible 0.06725 (3848.16 seconds)
Cbc0010I After 690 nodes, 192 on tree, 0.1525 best solution, best possible 0.06725 (3851.65 seconds)
Cbc0010I After 691 nodes, 193 on tree, 0.1525 best solution, best possible 0.06725 (3855.24 seconds)
Cbc0010I After 692 nodes, 193 on tree, 0.1525 best solution, best possible 0.06725 (3858.78 seconds)
Cbc0010I After 693 nodes, 193 on tree, 0.1525 best solution, best possible 0.06725 (3862.16 seconds)
Cbc0010I After 694 nodes, 194 on tree, 0.1525 best solution, best possible 0.06725 (3865.60 seconds)
Cbc0010I After 695 nodes, 195 on tree, 0.1525 best solution, best possible 0.06725 (3869.02 seconds)
Cbc0010I After 696 nodes, 196 on tree, 0.1525 best solution, best possible 0.06725 (3872.58 seconds)
Cbc0010I After 697 nodes, 197 on tree, 0.1525 best solution, best possible 0.06725 (3876.12 seconds)
Cbc0010I After 698 nodes, 198 on tree, 0.1525 best solution, best possible 0.06725 (3879.70 seconds)
Cbc0010I After 699 nodes, 198 on tree, 0.1525 best solution, best possible 0.06725 (3883.73 seconds)
Cbc0010I After 700 nodes, 198 on tree, 0.1525 best solution, best possible 0.06725 (3887.88 seconds)
Cbc0010I After 701 nodes, 199 on tree, 0.1525 best solution, best possible 0.06725 (3891.41 seconds)
Cbc0010I After 702 nodes, 200 on tree, 0.1525 best solution, best possible 0.06725 (3894.91 seconds)
Cbc0010I After 703 nodes, 200 on tree, 0.1525 best solution, best possible 0.06725 (3898.65 seconds)
Cbc0010I After 704 nodes, 200 on tree, 0.1525 best solution, best possible 0.06725 (3902.65 seconds)
Cbc0010I After 705 nodes, 201 on tree, 0.1525 best solution, best possible 0.06725 (3906.15 seconds)
Cbc0010I After 706 nodes, 201 on tree, 0.1525 best solution, best possible 0.06725 (3909.73 seconds)
Cbc0010I After 707 nodes, 201 on tree, 0.1525 best solution, best possible 0.06725 (3913.67 seconds)
Cbc0010I After 708 nodes, 201 on tree, 0.1525 best solution, best possible 0.06725 (3919.53 seconds)
Cbc0010I After 709 nodes, 201 on tree, 0.1525 best solution, best possible 0.06725 (3926.04 seconds)
Cbc0010I After 710 nodes, 202 on tree, 0.1525 best solution, best possible 0.06725 (3929.58 seconds)
Cbc0010I After 711 nodes, 202 on tree, 0.1525 best solution, best possible 0.06725 (3933.23 seconds)
Cbc0010I After 712 nodes, 203 on tree, 0.1525 best solution, best possible 0.06725 (3936.81 seconds)
Cbc0010I After 713 nodes, 203 on tree, 0.1525 best solution, best possible 0.06725 (3944.05 seconds)
Cbc0010I After 714 nodes, 203 on tree, 0.1525 best solution, best possible 0.06725 (3948.17 seconds)
Cbc0010I After 715 nodes, 203 on tree, 0.1525 best solution, best possible 0.06725 (3951.97 seconds)
Cbc0010I After 716 nodes, 204 on tree, 0.1525 best solution, best possible 0.06725 (3955.37 seconds)
Cbc0010I After 717 nodes, 205 on tree, 0.1525 best solution, best possible 0.06725 (3958.93 seconds)
Cbc0010I After 718 nodes, 205 on tree, 0.1525 best solution, best possible 0.06725 (3962.79 seconds)
Cbc0010I After 719 nodes, 206 on tree, 0.1525 best solution, best possible 0.06725 (3966.71 seconds)
Cbc0010I After 720 nodes, 206 on tree, 0.1525 best solution, best possible 0.06725 (3970.73 seconds)
Cbc0010I After 721 nodes, 206 on tree, 0.1525 best solution, best possible 0.06725 (3974.31 seconds)
Cbc0010I After 722 nodes, 207 on tree, 0.1525 best solution, best possible 0.06725 (3977.72 seconds)
Cbc0010I After 723 nodes, 208 on tree, 0.1525 best solution, best possible 0.06725 (3981.29 seconds)
Cbc0010I After 724 nodes, 208 on tree, 0.1525 best solution, best possible 0.06725 (3984.76 seconds)
Cbc0010I After 725 nodes, 209 on tree, 0.1525 best solution, best possible 0.06725 (3991.81 seconds)
Cbc0010I After 726 nodes, 209 on tree, 0.1525 best solution, best possible 0.06725 (3995.19 seconds)
Cbc0010I After 727 nodes, 210 on tree, 0.1525 best solution, best possible 0.06725 (3998.55 seconds)
Cbc0010I After 728 nodes, 210 on tree, 0.1525 best solution, best possible 0.06725 (4001.98 seconds)
Cbc0010I After 729 nodes, 211 on tree, 0.1525 best solution, best possible 0.06725 (4005.47 seconds)
Cbc0010I After 730 nodes, 211 on tree, 0.1525 best solution, best possible 0.06725 (4009.09 seconds)
Cbc0010I After 731 nodes, 212 on tree, 0.1525 best solution, best possible 0.06725 (4015.92 seconds)
Cbc0010I After 732 nodes, 212 on tree, 0.1525 best solution, best possible 0.06725 (4019.22 seconds)
Cbc0010I After 734 nodes, 212 on tree, 0.1525 best solution, best possible 0.06725 (4030.97 seconds)
Cbc0010I After 735 nodes, 212 on tree, 0.1525 best solution, best possible 0.06725 (4040.91 seconds)
Cbc0010I After 736 nodes, 213 on tree, 0.1525 best solution, best possible 0.06725 (4046.01 seconds)
Cbc0010I After 737 nodes, 212 on tree, 0.1525 best solution, best possible 0.06725 (4055.82 seconds)
Cbc0010I After 738 nodes, 213 on tree, 0.1525 best solution, best possible 0.06725 (4061.27 seconds)
Cbc0010I After 740 nodes, 212 on tree, 0.1525 best solution, best possible 0.06725 (4066.97 seconds)
Cbc0010I After 742 nodes, 212 on tree, 0.1525 best solution, best possible 0.06725 (4072.77 seconds)
Cbc0010I After 743 nodes, 213 on tree, 0.1525 best solution, best possible 0.06725 (4078.33 seconds)
Cbc0010I After 744 nodes, 214 on tree, 0.1525 best solution, best possible 0.06725 (4083.49 seconds)
Cbc0010I After 745 nodes, 215 on tree, 0.1525 best solution, best possible 0.06725 (4090.18 seconds)
Cbc0010I After 746 nodes, 215 on tree, 0.1525 best solution, best possible 0.06725 (4095.46 seconds)
Cbc0010I After 747 nodes, 216 on tree, 0.1525 best solution, best possible 0.06725 (4101.01 seconds)
Cbc0010I After 748 nodes, 216 on tree, 0.1525 best solution, best possible 0.06725 (4113.56 seconds)
Cbc0010I After 749 nodes, 215 on tree, 0.1525 best solution, best possible 0.06725 (4118.69 seconds)
Cbc0010I After 750 nodes, 214 on tree, 0.1525 best solution, best possible 0.06725 (4124.06 seconds)
Cbc0010I After 751 nodes, 215 on tree, 0.1525 best solution, best possible 0.06725 (4130.05 seconds)
Cbc0010I After 752 nodes, 216 on tree, 0.1525 best solution, best possible 0.06725 (4142.14 seconds)
Cbc0010I After 753 nodes, 216 on tree, 0.1525 best solution, best possible 0.06725 (4148.44 seconds)
Cbc0010I After 754 nodes, 215 on tree, 0.1525 best solution, best possible 0.06725 (4153.63 seconds)
Cbc0010I After 756 nodes, 215 on tree, 0.1525 best solution, best possible 0.06725 (4160.43 seconds)
Cbc0010I After 758 nodes, 215 on tree, 0.1525 best solution, best possible 0.06725 (4167.19 seconds)
Cbc0010I After 759 nodes, 215 on tree, 0.1525 best solution, best possible 0.06725 (4172.81 seconds)
Cbc0010I After 760 nodes, 216 on tree, 0.1525 best solution, best possible 0.06725 (4179.24 seconds)
Cbc0010I After 761 nodes, 216 on tree, 0.1525 best solution, best possible 0.06725 (4190.04 seconds)
Cbc0010I After 762 nodes, 217 on tree, 0.1525 best solution, best possible 0.06725 (4196.00 seconds)
Cbc0010I After 763 nodes, 217 on tree, 0.1525 best solution, best possible 0.06725 (4201.90 seconds)
Cbc0010I After 764 nodes, 218 on tree, 0.1525 best solution, best possible 0.06725 (4207.20 seconds)
Cbc0010I After 765 nodes, 218 on tree, 0.1525 best solution, best possible 0.06725 (4220.81 seconds)
Cbc0010I After 766 nodes, 219 on tree, 0.1525 best solution, best possible 0.06725 (4226.35 seconds)
Cbc0010I After 767 nodes, 220 on tree, 0.1525 best solution, best possible 0.06725 (4233.06 seconds)
Cbc0010I After 768 nodes, 221 on tree, 0.1525 best solution, best possible 0.06725 (4239.00 seconds)
Cbc0010I After 769 nodes, 220 on tree, 0.1525 best solution, best possible 0.06725 (4245.50 seconds)
Cbc0010I After 770 nodes, 221 on tree, 0.1525 best solution, best possible 0.06725 (4251.11 seconds)
Cbc0010I After 771 nodes, 221 on tree, 0.1525 best solution, best possible 0.06725 (4264.49 seconds)
Cbc0010I After 773 nodes, 220 on tree, 0.1525 best solution, best possible 0.06725 (4274.70 seconds)
Cbc0010I After 774 nodes, 221 on tree, 0.1525 best solution, best possible 0.06725 (4285.39 seconds)
Cbc0010I After 775 nodes, 222 on tree, 0.1525 best solution, best possible 0.06725 (4291.10 seconds)
Cbc0010I After 776 nodes, 221 on tree, 0.1525 best solution, best possible 0.06725 (4296.27 seconds)
Cbc0010I After 777 nodes, 222 on tree, 0.1525 best solution, best possible 0.06725 (4301.95 seconds)
Cbc0010I After 778 nodes, 221 on tree, 0.1525 best solution, best possible 0.06725 (4312.67 seconds)
Cbc0010I After 779 nodes, 221 on tree, 0.1525 best solution, best possible 0.06725 (4317.93 seconds)
Cbc0010I After 780 nodes, 222 on tree, 0.1525 best solution, best possible 0.06725 (4323.81 seconds)
Cbc0010I After 781 nodes, 221 on tree, 0.1525 best solution, best possible 0.06725 (4334.61 seconds)
Cbc0010I After 782 nodes, 222 on tree, 0.1525 best solution, best possible 0.06725 (4345.53 seconds)
Cbc0010I After 783 nodes, 222 on tree, 0.1525 best solution, best possible 0.06725 (4351.04 seconds)
Cbc0010I After 784 nodes, 223 on tree, 0.1525 best solution, best possible 0.06725 (4358.32 seconds)
Cbc0010I After 786 nodes, 223 on tree, 0.1525 best solution, best possible 0.06725 (4362.28 seconds)
Cbc0010I After 787 nodes, 224 on tree, 0.1525 best solution, best possible 0.06725 (4368.78 seconds)
Cbc0010I After 788 nodes, 224 on tree, 0.1525 best solution, best possible 0.06725 (4375.08 seconds)
Cbc0010I After 789 nodes, 224 on tree, 0.1525 best solution, best possible 0.06725 (4382.14 seconds)
Cbc0010I After 790 nodes, 225 on tree, 0.1525 best solution, best possible 0.06725 (4389.45 seconds)
Cbc0010I After 791 nodes, 226 on tree, 0.1525 best solution, best possible 0.06725 (4396.32 seconds)
Cbc0010I After 792 nodes, 227 on tree, 0.1525 best solution, best possible 0.06725 (4403.38 seconds)
Cbc0010I After 793 nodes, 228 on tree, 0.1525 best solution, best possible 0.06725 (4409.94 seconds)
Cbc0010I After 794 nodes, 228 on tree, 0.1525 best solution, best possible 0.06725 (4423.19 seconds)
Cbc0010I After 795 nodes, 229 on tree, 0.1525 best solution, best possible 0.06725 (4429.56 seconds)
Cbc0010I After 796 nodes, 229 on tree, 0.1525 best solution, best possible 0.06725 (4441.38 seconds)
Cbc0010I After 797 nodes, 229 on tree, 0.1525 best solution, best possible 0.06725 (4444.70 seconds)
Cbc0010I After 798 nodes, 230 on tree, 0.1525 best solution, best possible 0.06725 (4448.15 seconds)
Cbc0010I After 799 nodes, 230 on tree, 0.1525 best solution, best possible 0.06725 (4451.93 seconds)
Cbc0010I After 800 nodes, 230 on tree, 0.1525 best solution, best possible 0.06725 (4455.58 seconds)
Cbc0010I After 801 nodes, 230 on tree, 0.1525 best solution, best possible 0.06725 (4459.92 seconds)
Cbc0010I After 802 nodes, 231 on tree, 0.1525 best solution, best possible 0.06725 (4463.33 seconds)
Cbc0010I After 803 nodes, 231 on tree, 0.1525 best solution, best possible 0.06725 (4471.27 seconds)
Cbc0010I After 804 nodes, 232 on tree, 0.1525 best solution, best possible 0.06725 (4474.62 seconds)
Cbc0010I After 805 nodes, 233 on tree, 0.1525 best solution, best possible 0.06725 (4477.88 seconds)
Cbc0010I After 806 nodes, 234 on tree, 0.1525 best solution, best possible 0.06725 (4480.98 seconds)
Cbc0010I After 807 nodes, 235 on tree, 0.1525 best solution, best possible 0.06725 (4484.35 seconds)
Cbc0010I After 808 nodes, 235 on tree, 0.1525 best solution, best possible 0.06725 (4487.62 seconds)
Cbc0010I After 809 nodes, 236 on tree, 0.1525 best solution, best possible 0.06725 (4490.86 seconds)
Cbc0010I After 810 nodes, 236 on tree, 0.1525 best solution, best possible 0.06725 (4494.53 seconds)
Cbc0010I After 811 nodes, 237 on tree, 0.1525 best solution, best possible 0.06725 (4498.07 seconds)
Cbc0010I After 812 nodes, 237 on tree, 0.1525 best solution, best possible 0.06725 (4501.21 seconds)
Cbc0010I After 813 nodes, 237 on tree, 0.1525 best solution, best possible 0.06725 (4504.42 seconds)
Cbc0004I Integer solution of 0.073 found after 96249 iterations and 814 nodes (4507.52 seconds)
Cbc0010I After 814 nodes, 51 on tree, 0.073 best solution, best possible 0.06725 (4507.56 seconds)
Cbc0010I After 815 nodes, 52 on tree, 0.073 best solution, best possible 0.06725 (4511.24 seconds)
Cbc0010I After 816 nodes, 53 on tree, 0.073 best solution, best possible 0.06725 (4515.05 seconds)
Cbc0010I After 818 nodes, 53 on tree, 0.073 best solution, best possible 0.06725 (4518.82 seconds)
Cbc0010I After 819 nodes, 54 on tree, 0.073 best solution, best possible 0.06725 (4522.39 seconds)
Cbc0010I After 820 nodes, 55 on tree, 0.073 best solution, best possible 0.06725 (4525.81 seconds)
Cbc0010I After 821 nodes, 55 on tree, 0.073 best solution, best possible 0.06725 (4532.55 seconds)
Cbc0010I After 822 nodes, 56 on tree, 0.073 best solution, best possible 0.06725 (4536.05 seconds)
Cbc0010I After 823 nodes, 57 on tree, 0.073 best solution, best possible 0.06725 (4542.79 seconds)
Cbc0010I After 824 nodes, 57 on tree, 0.073 best solution, best possible 0.06725 (4550.36 seconds)
Cbc0010I After 825 nodes, 57 on tree, 0.073 best solution, best possible 0.06725 (4554.32 seconds)
Cbc0010I After 826 nodes, 58 on tree, 0.073 best solution, best possible 0.06725 (4558.12 seconds)
Cbc0010I After 827 nodes, 57 on tree, 0.073 best solution, best possible 0.06725 (4565.43 seconds)
Cbc0010I After 828 nodes, 57 on tree, 0.073 best solution, best possible 0.06725 (4569.41 seconds)
Cbc0010I After 829 nodes, 57 on tree, 0.073 best solution, best possible 0.06725 (4575.96 seconds)
Cbc0010I After 830 nodes, 58 on tree, 0.073 best solution, best possible 0.06725 (4581.49 seconds)
Cbc0010I After 831 nodes, 58 on tree, 0.073 best solution, best possible 0.06725 (4594.65 seconds)
Cbc0010I After 832 nodes, 58 on tree, 0.073 best solution, best possible 0.06725 (4606.17 seconds)
Cbc0010I After 833 nodes, 59 on tree, 0.073 best solution, best possible 0.06725 (4612.82 seconds)
Cbc0010I After 834 nodes, 60 on tree, 0.073 best solution, best possible 0.06725 (4618.10 seconds)
Cbc0010I After 835 nodes, 61 on tree, 0.073 best solution, best possible 0.06725 (4623.12 seconds)
Cbc0010I After 836 nodes, 60 on tree, 0.073 best solution, best possible 0.06725 (4630.90 seconds)
Cbc0010I After 837 nodes, 60 on tree, 0.073 best solution, best possible 0.06725 (4639.23 seconds)
Cbc0010I After 838 nodes, 61 on tree, 0.073 best solution, best possible 0.06725 (4645.74 seconds)
Cbc0010I After 839 nodes, 61 on tree, 0.073 best solution, best possible 0.06725 (4652.01 seconds)
Cbc0010I After 840 nodes, 62 on tree, 0.073 best solution, best possible 0.06725 (4657.68 seconds)
Cbc0010I After 841 nodes, 63 on tree, 0.073 best solution, best possible 0.06725 (4663.38 seconds)
Cbc0010I After 842 nodes, 63 on tree, 0.073 best solution, best possible 0.06725 (4669.53 seconds)
Cbc0010I After 843 nodes, 64 on tree, 0.073 best solution, best possible 0.06725 (4675.42 seconds)
Cbc0010I After 844 nodes, 65 on tree, 0.073 best solution, best possible 0.06725 (4681.01 seconds)
Cbc0010I After 845 nodes, 65 on tree, 0.073 best solution, best possible 0.06725 (4687.48 seconds)
Cbc0010I After 846 nodes, 65 on tree, 0.073 best solution, best possible 0.06725 (4693.35 seconds)
Cbc0010I After 847 nodes, 66 on tree, 0.073 best solution, best possible 0.06725 (4699.44 seconds)
Cbc0010I After 848 nodes, 66 on tree, 0.073 best solution, best possible 0.06725 (4705.42 seconds)
Cbc0010I After 849 nodes, 67 on tree, 0.073 best solution, best possible 0.06725 (4711.46 seconds)
Cbc0010I After 851 nodes, 67 on tree, 0.073 best solution, best possible 0.06725 (4717.34 seconds)
Cbc0010I After 852 nodes, 68 on tree, 0.073 best solution, best possible 0.06725 (4722.66 seconds)
Cbc0010I After 853 nodes, 68 on tree, 0.073 best solution, best possible 0.06725 (4728.28 seconds)
Cbc0010I After 854 nodes, 69 on tree, 0.073 best solution, best possible 0.06725 (4733.46 seconds)
Cbc0010I After 855 nodes, 70 on tree, 0.073 best solution, best possible 0.06725 (4738.53 seconds)
Cbc0010I After 856 nodes, 71 on tree, 0.073 best solution, best possible 0.06725 (4743.79 seconds)
Cbc0010I After 857 nodes, 71 on tree, 0.073 best solution, best possible 0.06725 (4749.13 seconds)
Cbc0010I After 858 nodes, 72 on tree, 0.073 best solution, best possible 0.06725 (4754.77 seconds)
Cbc0010I After 860 nodes, 71 on tree, 0.073 best solution, best possible 0.06725 (4760.24 seconds)
Cbc0010I After 861 nodes, 72 on tree, 0.073 best solution, best possible 0.06725 (4765.64 seconds)
Cbc0010I After 862 nodes, 72 on tree, 0.073 best solution, best possible 0.06725 (4771.00 seconds)
Cbc0010I After 863 nodes, 73 on tree, 0.073 best solution, best possible 0.06725 (4776.09 seconds)
Cbc0010I After 864 nodes, 74 on tree, 0.073 best solution, best possible 0.06725 (4781.43 seconds)
Cbc0010I After 865 nodes, 74 on tree, 0.073 best solution, best possible 0.06725 (4786.52 seconds)
Cbc0010I After 866 nodes, 75 on tree, 0.073 best solution, best possible 0.06725 (4792.02 seconds)
Cbc0010I After 867 nodes, 75 on tree, 0.073 best solution, best possible 0.06725 (4797.49 seconds)
Cbc0010I After 869 nodes, 75 on tree, 0.073 best solution, best possible 0.06725 (4802.80 seconds)
Cbc0010I After 870 nodes, 76 on tree, 0.073 best solution, best possible 0.06725 (4808.33 seconds)
Cbc0010I After 871 nodes, 76 on tree, 0.073 best solution, best possible 0.06725 (4813.60 seconds)
Cbc0010I After 872 nodes, 77 on tree, 0.073 best solution, best possible 0.06725 (4818.98 seconds)
Cbc0010I After 874 nodes, 76 on tree, 0.073 best solution, best possible 0.06725 (4824.82 seconds)
Cbc0010I After 875 nodes, 77 on tree, 0.073 best solution, best possible 0.06725 (4830.28 seconds)
Cbc0010I After 876 nodes, 77 on tree, 0.073 best solution, best possible 0.06725 (4835.89 seconds)
Cbc0010I After 877 nodes, 77 on tree, 0.073 best solution, best possible 0.06725 (4841.58 seconds)
Cbc0010I After 878 nodes, 78 on tree, 0.073 best solution, best possible 0.06725 (4846.86 seconds)
Cbc0010I After 879 nodes, 79 on tree, 0.073 best solution, best possible 0.06725 (4851.98 seconds)
Cbc0010I After 880 nodes, 80 on tree, 0.073 best solution, best possible 0.06725 (4857.77 seconds)
Cbc0010I After 881 nodes, 80 on tree, 0.073 best solution, best possible 0.06725 (4863.25 seconds)
Cbc0010I After 882 nodes, 80 on tree, 0.073 best solution, best possible 0.06725 (4868.09 seconds)
Cbc0010I After 883 nodes, 81 on tree, 0.073 best solution, best possible 0.06725 (4871.52 seconds)
Cbc0010I After 884 nodes, 81 on tree, 0.073 best solution, best possible 0.06725 (4874.56 seconds)
Cbc0010I After 885 nodes, 82 on tree, 0.073 best solution, best possible 0.06725 (4878.08 seconds)
Cbc0010I After 886 nodes, 82 on tree, 0.073 best solution, best possible 0.06725 (4883.07 seconds)
Cbc0010I After 887 nodes, 83 on tree, 0.073 best solution, best possible 0.06725 (4886.60 seconds)
Cbc0010I After 888 nodes, 83 on tree, 0.073 best solution, best possible 0.06725 (4890.19 seconds)
Cbc0010I After 889 nodes, 84 on tree, 0.073 best solution, best possible 0.06725 (4893.96 seconds)
Cbc0010I After 890 nodes, 84 on tree, 0.073 best solution, best possible 0.06725 (4897.34 seconds)
Cbc0010I After 891 nodes, 84 on tree, 0.073 best solution, best possible 0.06725 (4900.74 seconds)
