Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/neos-1593097.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/neos-1593097.txt -quit (default strategy 1)
At line 1 NAME          neos-1593097
At line 2 ROWS
At line 802 COLUMNS
At line 114165 RHS
At line 114496 BOUNDS
At line 132697 ENDATA
Problem neos-1593097 has 798 rows, 18460 columns and 113308 elements
Coin0008I neos-1593097 read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 4424 - 3.60112 seconds
Cgl0011I 208 variables made integer
Cgl0004I processed model has 746 rows, 18408 columns (18408 integer (18200 of which binary)) and 94848 elements
Coin3009W Conflict graph built in 1.349 seconds, density: 0.443%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0045I Cutoff increment increased from 0.0001 to 0.9999
Cbc0038I Initial state - 205 integers unsatisfied sum - 57.2435
Cbc0038I Pass   1: suminf.   31.02691 (123) obj. 12821.3 iterations 965
Cbc0038I Pass   2: suminf.   24.19730 (113) obj. 14176.8 iterations 262
Cbc0038I Pass   3: suminf.   21.93990 (113) obj. 14058.4 iterations 115
Cbc0038I Pass   4: suminf.   21.93990 (113) obj. 14058.4 iterations 0
Cbc0038I Pass   5: suminf.   18.78916 (110) obj. 15814.5 iterations 222
Cbc0038I Pass   6: suminf.   17.77662 (107) obj. 15954.6 iterations 70
Cbc0038I Pass   7: suminf.   17.72389 (104) obj. 15957.9 iterations 12
Cbc0038I Pass   8: suminf.   16.96529 (97) obj. 17647.9 iterations 178
Cbc0038I Pass   9: suminf.   14.53281 (88) obj. 18960.6 iterations 218
Cbc0038I Pass  10: suminf.   13.45497 (84) obj. 19565.7 iterations 184
Cbc0038I Pass  11: suminf.   12.64038 (95) obj. 19426.4 iterations 76
Cbc0038I Pass  12: suminf.   12.92235 (90) obj. 19303.6 iterations 154
Cbc0038I Pass  13: suminf.   12.52398 (90) obj. 19330 iterations 28
Cbc0038I Pass  14: suminf.   13.51107 (73) obj. 20350.4 iterations 259
Cbc0038I Pass  15: suminf.   11.53886 (71) obj. 20568.6 iterations 144
Cbc0038I Pass  16: suminf.   11.08671 (68) obj. 21400.4 iterations 163
Cbc0038I Pass  17: suminf.   11.08671 (68) obj. 21400.4 iterations 12
Cbc0038I Pass  18: suminf.   10.76177 (66) obj. 21553 iterations 174
Cbc0038I Pass  19: suminf.   10.68944 (67) obj. 21559.1 iterations 25
Cbc0038I Pass  20: suminf.   10.25647 (69) obj. 22159.6 iterations 193
Cbc0038I Pass  21: suminf.    9.66255 (65) obj. 22233.1 iterations 78
Cbc0038I Pass  22: suminf.    9.70590 (60) obj. 22761.1 iterations 173
Cbc0038I Pass  23: suminf.    9.23502 (65) obj. 22700.4 iterations 59
Cbc0038I Pass  24: suminf.    7.80216 (58) obj. 23111.9 iterations 168
Cbc0038I Pass  25: suminf.    7.51206 (59) obj. 23061 iterations 109
Cbc0038I Pass  26: suminf.    7.99670 (62) obj. 22850.8 iterations 275
Cbc0038I Pass  27: suminf.    7.49384 (63) obj. 22777.6 iterations 139
Cbc0038I Pass  28: suminf.    8.33834 (53) obj. 22664.6 iterations 128
Cbc0038I Pass  29: suminf.    7.37079 (53) obj. 22693.7 iterations 20
Cbc0038I Pass  30: suminf.    6.70225 (60) obj. 22756.4 iterations 63
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 17695 integers at bound fixed and 93 continuous
Cbc0038I Mini branch and bound did not improve solution (11.56 seconds)
Cbc0038I After 14.64 seconds - Feasibility pump exiting - took 7.50 seconds
Cbc0031I 555 added rows had average density of 108.54234
Cbc0013I At root node, 555 cuts changed objective from 4424 to 4436.7757 in 17 passes
Cbc0014I Cut generator 0 (Probing) - 0 row cuts average 0.0 elements, 0 column cuts (445 active)  in 26.545 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 132 row cuts average 276.6 elements, 0 column cuts (0 active)  in 2.333 seconds - new frequency is -100
Cbc0014I Cut generator 2 (Knapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.057 seconds - new frequency is -100
Cbc0014I Cut generator 3 (liftKnapsack) - 1845 row cuts average 70.8 elements, 0 column cuts (0 active)  in 30.515 seconds - new frequency is 1
Cbc0014I Cut generator 4 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.172 seconds - new frequency is -100
Cbc0014I Cut generator 5 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.968 seconds - new frequency is -100
Cbc0014I Cut generator 6 (MixedIntegerRounding2) - 909 row cuts average 139.6 elements, 0 column cuts (0 active)  in 0.902 seconds - new frequency is 1
Cbc0014I Cut generator 7 (FlowCover) - 1134 row cuts average 70.3 elements, 0 column cuts (0 active)  in 0.511 seconds - new frequency is 1
Cbc0014I Cut generator 8 (TwoMirCuts) - 277 row cuts average 147.7 elements, 0 column cuts (0 active)  in 2.334 seconds - new frequency is -100
Cbc0014I Cut generator 9 (ZeroHalf) - 388 row cuts average 142.3 elements, 0 column cuts (0 active)  in 2.183 seconds - new frequency is -100
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible 4436.7757 (229.20 seconds)
Cbc0010I After 202 nodes, 68 on tree, 1e+50 best solution, best possible 4436.7757 (942.99 seconds)
Cbc0010I After 203 nodes, 69 on tree, 1e+50 best solution, best possible 4436.7757 (952.18 seconds)
Cbc0010I After 204 nodes, 68 on tree, 1e+50 best solution, best possible 4436.7757 (953.35 seconds)
Cbc0010I After 205 nodes, 69 on tree, 1e+50 best solution, best possible 4436.7757 (954.55 seconds)
Cbc0010I After 206 nodes, 70 on tree, 1e+50 best solution, best possible 4436.7757 (960.43 seconds)
Cbc0010I After 207 nodes, 70 on tree, 1e+50 best solution, best possible 4436.7757 (968.96 seconds)
Cbc0010I After 208 nodes, 70 on tree, 1e+50 best solution, best possible 4436.7757 (970.82 seconds)
Cbc0010I After 209 nodes, 71 on tree, 1e+50 best solution, best possible 4436.7757 (978.74 seconds)
Cbc0010I After 211 nodes, 71 on tree, 1e+50 best solution, best possible 4436.7757 (984.23 seconds)
Cbc0010I After 212 nodes, 71 on tree, 1e+50 best solution, best possible 4436.7757 (991.52 seconds)
Cbc0010I After 214 nodes, 71 on tree, 1e+50 best solution, best possible 4436.7757 (993.91 seconds)
Cbc0010I After 215 nodes, 72 on tree, 1e+50 best solution, best possible 4436.7757 (995.41 seconds)
Cbc0010I After 216 nodes, 73 on tree, 1e+50 best solution, best possible 4436.7757 (998.00 seconds)
Cbc0010I After 217 nodes, 73 on tree, 1e+50 best solution, best possible 4436.7757 (1001.32 seconds)
Cbc0010I After 218 nodes, 73 on tree, 1e+50 best solution, best possible 4436.7757 (1002.69 seconds)
Cbc0010I After 219 nodes, 74 on tree, 1e+50 best solution, best possible 4436.7757 (1004.04 seconds)
Cbc0010I After 220 nodes, 74 on tree, 1e+50 best solution, best possible 4436.7757 (1005.54 seconds)
Cbc0010I After 221 nodes, 75 on tree, 1e+50 best solution, best possible 4436.7757 (1006.92 seconds)
Cbc0010I After 223 nodes, 75 on tree, 1e+50 best solution, best possible 4436.7757 (1017.09 seconds)
Cbc0010I After 224 nodes, 75 on tree, 1e+50 best solution, best possible 4436.7757 (1023.95 seconds)
Cbc0010I After 225 nodes, 76 on tree, 1e+50 best solution, best possible 4436.7757 (1025.57 seconds)
Cbc0010I After 226 nodes, 77 on tree, 1e+50 best solution, best possible 4436.7757 (1033.03 seconds)
Cbc0010I After 228 nodes, 76 on tree, 1e+50 best solution, best possible 4436.7757 (1035.02 seconds)
Cbc0010I After 229 nodes, 77 on tree, 1e+50 best solution, best possible 4436.7757 (1042.82 seconds)
Cbc0010I After 230 nodes, 77 on tree, 1e+50 best solution, best possible 4436.7757 (1049.27 seconds)
Cbc0010I After 231 nodes, 78 on tree, 1e+50 best solution, best possible 4436.7757 (1051.74 seconds)
Cbc0010I After 233 nodes, 78 on tree, 1e+50 best solution, best possible 4436.7757 (1053.07 seconds)
Cbc0010I After 234 nodes, 78 on tree, 1e+50 best solution, best possible 4436.7757 (1055.23 seconds)
Cbc0010I After 235 nodes, 79 on tree, 1e+50 best solution, best possible 4436.7757 (1062.34 seconds)
Cbc0010I After 236 nodes, 79 on tree, 1e+50 best solution, best possible 4436.7757 (1070.58 seconds)
Cbc0010I After 237 nodes, 80 on tree, 1e+50 best solution, best possible 4436.7757 (1078.34 seconds)
Cbc0010I After 238 nodes, 80 on tree, 1e+50 best solution, best possible 4436.7757 (1085.79 seconds)
Cbc0010I After 239 nodes, 81 on tree, 1e+50 best solution, best possible 4436.7757 (1093.15 seconds)
Cbc0010I After 241 nodes, 81 on tree, 1e+50 best solution, best possible 4436.7757 (1094.74 seconds)
Cbc0010I After 242 nodes, 82 on tree, 1e+50 best solution, best possible 4436.7757 (1095.92 seconds)
Cbc0010I After 243 nodes, 82 on tree, 1e+50 best solution, best possible 4436.7757 (1099.73 seconds)
Cbc0010I After 244 nodes, 83 on tree, 1e+50 best solution, best possible 4436.7757 (1102.38 seconds)
Cbc0010I After 245 nodes, 84 on tree, 1e+50 best solution, best possible 4436.7757 (1103.50 seconds)
Cbc0010I After 246 nodes, 85 on tree, 1e+50 best solution, best possible 4436.7757 (1111.25 seconds)
Cbc0010I After 248 nodes, 84 on tree, 1e+50 best solution, best possible 4436.7757 (1112.95 seconds)
Cbc0010I After 249 nodes, 85 on tree, 1e+50 best solution, best possible 4436.7757 (1119.41 seconds)
Cbc0010I After 250 nodes, 85 on tree, 1e+50 best solution, best possible 4436.7757 (1126.61 seconds)
Cbc0010I After 251 nodes, 85 on tree, 1e+50 best solution, best possible 4436.7757 (1131.99 seconds)
Cbc0010I After 252 nodes, 86 on tree, 1e+50 best solution, best possible 4436.7757 (1134.08 seconds)
Cbc0010I After 253 nodes, 87 on tree, 1e+50 best solution, best possible 4436.7757 (1135.26 seconds)
Cbc0010I After 254 nodes, 88 on tree, 1e+50 best solution, best possible 4436.7757 (1142.67 seconds)
Cbc0010I After 256 nodes, 87 on tree, 1e+50 best solution, best possible 4436.7757 (1145.35 seconds)
Cbc0010I After 257 nodes, 88 on tree, 1e+50 best solution, best possible 4436.7757 (1152.54 seconds)
Cbc0010I After 259 nodes, 87 on tree, 1e+50 best solution, best possible 4436.7757 (1154.64 seconds)
Cbc0010I After 260 nodes, 88 on tree, 1e+50 best solution, best possible 4436.7757 (1156.29 seconds)
Cbc0010I After 262 nodes, 88 on tree, 1e+50 best solution, best possible 4436.7757 (1162.67 seconds)
Cbc0010I After 263 nodes, 88 on tree, 1e+50 best solution, best possible 4436.7757 (1168.80 seconds)
Cbc0010I After 264 nodes, 89 on tree, 1e+50 best solution, best possible 4436.7757 (1171.04 seconds)
Cbc0010I After 265 nodes, 89 on tree, 1e+50 best solution, best possible 4436.7757 (1172.68 seconds)
Cbc0010I After 266 nodes, 90 on tree, 1e+50 best solution, best possible 4436.7757 (1173.80 seconds)
Cbc0010I After 267 nodes, 91 on tree, 1e+50 best solution, best possible 4436.7757 (1175.60 seconds)
Cbc0010I After 269 nodes, 90 on tree, 1e+50 best solution, best possible 4436.7757 (1178.00 seconds)
Cbc0010I After 270 nodes, 91 on tree, 1e+50 best solution, best possible 4436.7757 (1179.73 seconds)
Cbc0010I After 271 nodes, 91 on tree, 1e+50 best solution, best possible 4436.7757 (1180.61 seconds)
Cbc0010I After 272 nodes, 92 on tree, 1e+50 best solution, best possible 4436.7757 (1183.21 seconds)
Cbc0010I After 273 nodes, 92 on tree, 1e+50 best solution, best possible 4436.7757 (1184.47 seconds)
Cbc0010I After 276 nodes, 91 on tree, 1e+50 best solution, best possible 4436.7757 (1185.70 seconds)
Cbc0010I After 277 nodes, 91 on tree, 1e+50 best solution, best possible 4436.7757 (1188.83 seconds)
Cbc0010I After 278 nodes, 90 on tree, 1e+50 best solution, best possible 4436.7757 (1190.79 seconds)
Cbc0010I After 280 nodes, 90 on tree, 1e+50 best solution, best possible 4436.7757 (1192.38 seconds)
Cbc0010I After 281 nodes, 90 on tree, 1e+50 best solution, best possible 4436.7757 (1193.83 seconds)
Cbc0010I After 282 nodes, 89 on tree, 1e+50 best solution, best possible 4436.7757 (1195.60 seconds)
Cbc0010I After 283 nodes, 89 on tree, 1e+50 best solution, best possible 4436.7757 (1199.83 seconds)
Cbc0010I After 284 nodes, 89 on tree, 1e+50 best solution, best possible 4436.7757 (1201.73 seconds)
Cbc0010I After 286 nodes, 89 on tree, 1e+50 best solution, best possible 4436.7757 (1203.05 seconds)
Cbc0010I After 287 nodes, 90 on tree, 1e+50 best solution, best possible 4436.7757 (1204.48 seconds)
Cbc0010I After 288 nodes, 90 on tree, 1e+50 best solution, best possible 4436.7757 (1206.17 seconds)
Cbc0010I After 289 nodes, 91 on tree, 1e+50 best solution, best possible 4436.7757 (1207.25 seconds)
Cbc0010I After 290 nodes, 92 on tree, 1e+50 best solution, best possible 4436.7757 (1208.23 seconds)
Cbc0010I After 291 nodes, 92 on tree, 1e+50 best solution, best possible 4436.7757 (1210.00 seconds)
Cbc0010I After 292 nodes, 92 on tree, 1e+50 best solution, best possible 4436.7757 (1211.15 seconds)
Cbc0010I After 293 nodes, 93 on tree, 1e+50 best solution, best possible 4436.7757 (1212.69 seconds)
Cbc0010I After 295 nodes, 92 on tree, 1e+50 best solution, best possible 4436.7757 (1214.19 seconds)
Cbc0010I After 297 nodes, 92 on tree, 1e+50 best solution, best possible 4436.7757 (1216.72 seconds)
Cbc0010I After 298 nodes, 92 on tree, 1e+50 best solution, best possible 4436.7757 (1218.18 seconds)
Cbc0010I After 299 nodes, 93 on tree, 1e+50 best solution, best possible 4436.7757 (1219.74 seconds)
Cbc0010I After 301 nodes, 92 on tree, 1e+50 best solution, best possible 4436.7757 (1221.27 seconds)
Cbc0010I After 303 nodes, 91 on tree, 1e+50 best solution, best possible 4436.7757 (1222.75 seconds)
Cbc0010I After 304 nodes, 90 on tree, 1e+50 best solution, best possible 4436.7757 (1224.18 seconds)
Cbc0010I After 305 nodes, 90 on tree, 1e+50 best solution, best possible 4436.7757 (1225.63 seconds)
Cbc0010I After 307 nodes, 90 on tree, 1e+50 best solution, best possible 4436.7757 (1227.90 seconds)
Cbc0010I After 308 nodes, 90 on tree, 1e+50 best solution, best possible 4436.7757 (1229.47 seconds)
Cbc0010I After 309 nodes, 89 on tree, 1e+50 best solution, best possible 4436.7757 (1231.30 seconds)
Cbc0010I After 311 nodes, 88 on tree, 1e+50 best solution, best possible 4436.7757 (1232.85 seconds)
Cbc0010I After 312 nodes, 89 on tree, 1e+50 best solution, best possible 4436.7757 (1234.67 seconds)
Cbc0010I After 313 nodes, 90 on tree, 1e+50 best solution, best possible 4436.7757 (1235.99 seconds)
Cbc0010I After 314 nodes, 91 on tree, 1e+50 best solution, best possible 4436.7757 (1237.35 seconds)
Cbc0010I After 316 nodes, 90 on tree, 1e+50 best solution, best possible 4436.7757 (1240.74 seconds)
Cbc0010I After 318 nodes, 89 on tree, 1e+50 best solution, best possible 4436.7757 (1243.63 seconds)
Cbc0010I After 319 nodes, 90 on tree, 1e+50 best solution, best possible 4436.7757 (1244.62 seconds)
Cbc0010I After 320 nodes, 90 on tree, 1e+50 best solution, best possible 4436.7757 (1245.84 seconds)
Cbc0010I After 321 nodes, 90 on tree, 1e+50 best solution, best possible 4436.7757 (1247.21 seconds)
Cbc0010I After 323 nodes, 89 on tree, 1e+50 best solution, best possible 4436.7757 (1250.51 seconds)
Cbc0010I After 324 nodes, 88 on tree, 1e+50 best solution, best possible 4436.7757 (1254.26 seconds)
Cbc0010I After 325 nodes, 88 on tree, 1e+50 best solution, best possible 4436.7757 (1256.63 seconds)
Cbc0010I After 326 nodes, 89 on tree, 1e+50 best solution, best possible 4436.7757 (1257.75 seconds)
Cbc0010I After 327 nodes, 90 on tree, 1e+50 best solution, best possible 4436.7757 (1259.08 seconds)
Cbc0010I After 328 nodes, 90 on tree, 1e+50 best solution, best possible 4436.7757 (1260.84 seconds)
Cbc0010I After 329 nodes, 89 on tree, 1e+50 best solution, best possible 4436.7757 (1262.78 seconds)
Cbc0010I After 330 nodes, 89 on tree, 1e+50 best solution, best possible 4436.7757 (1264.20 seconds)
Cbc0010I After 331 nodes, 89 on tree, 1e+50 best solution, best possible 4436.7757 (1266.07 seconds)
Cbc0010I After 332 nodes, 88 on tree, 1e+50 best solution, best possible 4436.7757 (1268.06 seconds)
Cbc0010I After 334 nodes, 88 on tree, 1e+50 best solution, best possible 4436.7757 (1269.20 seconds)
Cbc0010I After 335 nodes, 89 on tree, 1e+50 best solution, best possible 4436.7757 (1276.35 seconds)
Cbc0010I After 337 nodes, 88 on tree, 1e+50 best solution, best possible 4436.7757 (1279.44 seconds)
Cbc0010I After 338 nodes, 89 on tree, 1e+50 best solution, best possible 4436.7757 (1285.70 seconds)
Cbc0010I After 340 nodes, 88 on tree, 1e+50 best solution, best possible 4436.7757 (1286.88 seconds)
Cbc0010I After 341 nodes, 89 on tree, 1e+50 best solution, best possible 4436.7757 (1287.77 seconds)
Cbc0010I After 343 nodes, 89 on tree, 1e+50 best solution, best possible 4436.7757 (1289.17 seconds)
Cbc0010I After 345 nodes, 91 on tree, 1e+50 best solution, best possible 4436.7757 (1294.65 seconds)
Cbc0010I After 346 nodes, 91 on tree, 1e+50 best solution, best possible 4436.7757 (1298.82 seconds)
Cbc0010I After 349 nodes, 90 on tree, 1e+50 best solution, best possible 4436.7757 (1299.71 seconds)
Cbc0010I After 350 nodes, 91 on tree, 1e+50 best solution, best possible 4436.7757 (1302.78 seconds)
Cbc0010I After 351 nodes, 92 on tree, 1e+50 best solution, best possible 4436.7757 (1304.56 seconds)
Cbc0010I After 353 nodes, 91 on tree, 1e+50 best solution, best possible 4436.7757 (1305.51 seconds)
Cbc0010I After 356 nodes, 89 on tree, 1e+50 best solution, best possible 4436.7757 (1307.44 seconds)
Cbc0010I After 357 nodes, 90 on tree, 1e+50 best solution, best possible 4436.7757 (1308.39 seconds)
Cbc0010I After 359 nodes, 90 on tree, 1e+50 best solution, best possible 4436.7757 (1309.53 seconds)
Cbc0010I After 360 nodes, 90 on tree, 1e+50 best solution, best possible 4436.7757 (1310.43 seconds)
Cbc0010I After 363 nodes, 89 on tree, 1e+50 best solution, best possible 4436.7757 (1311.68 seconds)
Cbc0010I After 364 nodes, 90 on tree, 1e+50 best solution, best possible 4436.7757 (1312.75 seconds)
Cbc0010I After 365 nodes, 91 on tree, 1e+50 best solution, best possible 4436.7757 (1314.53 seconds)
Cbc0010I After 366 nodes, 92 on tree, 1e+50 best solution, best possible 4436.7757 (1315.64 seconds)
Cbc0010I After 367 nodes, 93 on tree, 1e+50 best solution, best possible 4436.7757 (1319.84 seconds)
Cbc0010I After 370 nodes, 91 on tree, 1e+50 best solution, best possible 4436.7757 (1320.99 seconds)
Cbc0010I After 371 nodes, 92 on tree, 1e+50 best solution, best possible 4436.7757 (1322.24 seconds)
Cbc0010I After 372 nodes, 92 on tree, 1e+50 best solution, best possible 4436.7757 (1323.97 seconds)
Cbc0010I After 373 nodes, 93 on tree, 1e+50 best solution, best possible 4436.7757 (1327.45 seconds)
Cbc0010I After 375 nodes, 93 on tree, 1e+50 best solution, best possible 4436.7757 (1331.93 seconds)
Cbc0010I After 377 nodes, 92 on tree, 1e+50 best solution, best possible 4436.7757 (1333.54 seconds)
Cbc0010I After 378 nodes, 93 on tree, 1e+50 best solution, best possible 4436.7757 (1334.90 seconds)
Cbc0010I After 379 nodes, 94 on tree, 1e+50 best solution, best possible 4436.7757 (1336.01 seconds)
Cbc0010I After 380 nodes, 95 on tree, 1e+50 best solution, best possible 4436.7757 (1340.54 seconds)
Cbc0010I After 381 nodes, 95 on tree, 1e+50 best solution, best possible 4436.7757 (1344.69 seconds)
Cbc0010I After 384 nodes, 94 on tree, 1e+50 best solution, best possible 4436.7757 (1346.26 seconds)
Cbc0010I After 386 nodes, 95 on tree, 1e+50 best solution, best possible 4436.7757 (1348.73 seconds)
Cbc0010I After 387 nodes, 96 on tree, 1e+50 best solution, best possible 4436.7757 (1350.01 seconds)
Cbc0010I After 388 nodes, 96 on tree, 1e+50 best solution, best possible 4436.7757 (1350.82 seconds)
Cbc0010I After 389 nodes, 97 on tree, 1e+50 best solution, best possible 4436.7757 (1352.41 seconds)
Cbc0010I After 391 nodes, 97 on tree, 1e+50 best solution, best possible 4436.7757 (1353.54 seconds)
Cbc0010I After 392 nodes, 98 on tree, 1e+50 best solution, best possible 4436.7757 (1356.87 seconds)
Cbc0010I After 395 nodes, 97 on tree, 1e+50 best solution, best possible 4436.7757 (1357.79 seconds)
Cbc0010I After 396 nodes, 97 on tree, 1e+50 best solution, best possible 4436.7757 (1358.92 seconds)
Cbc0010I After 397 nodes, 98 on tree, 1e+50 best solution, best possible 4436.7757 (1362.54 seconds)
Cbc0010I After 398 nodes, 98 on tree, 1e+50 best solution, best possible 4436.7757 (1367.55 seconds)
Cbc0010I After 399 nodes, 99 on tree, 1e+50 best solution, best possible 4436.7757 (1368.86 seconds)
Cbc0010I After 400 nodes, 100 on tree, 1e+50 best solution, best possible 4436.7757 (1375.39 seconds)
Cbc0010I After 401 nodes, 100 on tree, 1e+50 best solution, best possible 4436.7757 (1383.43 seconds)
Cbc0010I After 403 nodes, 100 on tree, 1e+50 best solution, best possible 4436.7757 (1385.34 seconds)
Cbc0010I After 404 nodes, 101 on tree, 1e+50 best solution, best possible 4436.7757 (1391.30 seconds)
Cbc0010I After 407 nodes, 100 on tree, 1e+50 best solution, best possible 4436.7757 (1392.97 seconds)
Cbc0010I After 408 nodes, 100 on tree, 1e+50 best solution, best possible 4436.7757 (1394.74 seconds)
Cbc0010I After 409 nodes, 101 on tree, 1e+50 best solution, best possible 4436.7757 (1396.56 seconds)
Cbc0010I After 410 nodes, 102 on tree, 1e+50 best solution, best possible 4436.7757 (1402.13 seconds)
Cbc0010I After 413 nodes, 101 on tree, 1e+50 best solution, best possible 4436.7757 (1403.89 seconds)
Cbc0010I After 415 nodes, 101 on tree, 1e+50 best solution, best possible 4436.7757 (1407.28 seconds)
Cbc0010I After 416 nodes, 102 on tree, 1e+50 best solution, best possible 4436.7757 (1408.73 seconds)
Cbc0010I After 417 nodes, 103 on tree, 1e+50 best solution, best possible 4436.7757 (1410.20 seconds)
Cbc0010I After 421 nodes, 101 on tree, 1e+50 best solution, best possible 4436.7757 (1411.67 seconds)
Cbc0010I After 422 nodes, 102 on tree, 1e+50 best solution, best possible 4436.7757 (1412.83 seconds)
Cbc0010I After 423 nodes, 102 on tree, 1e+50 best solution, best possible 4436.7757 (1414.32 seconds)
Cbc0010I After 424 nodes, 103 on tree, 1e+50 best solution, best possible 4436.7757 (1415.95 seconds)
Cbc0010I After 426 nodes, 103 on tree, 1e+50 best solution, best possible 4436.7757 (1417.68 seconds)
Cbc0010I After 428 nodes, 102 on tree, 1e+50 best solution, best possible 4436.7757 (1419.24 seconds)
Cbc0010I After 429 nodes, 103 on tree, 1e+50 best solution, best possible 4436.7757 (1420.73 seconds)
Cbc0010I After 431 nodes, 103 on tree, 1e+50 best solution, best possible 4436.7757 (1422.98 seconds)
Cbc0010I After 432 nodes, 103 on tree, 1e+50 best solution, best possible 4436.7757 (1425.29 seconds)
Cbc0010I After 433 nodes, 104 on tree, 1e+50 best solution, best possible 4436.7757 (1430.54 seconds)
Cbc0010I After 434 nodes, 104 on tree, 1e+50 best solution, best possible 4436.7757 (1435.51 seconds)
Cbc0010I After 435 nodes, 105 on tree, 1e+50 best solution, best possible 4436.7757 (1440.69 seconds)
Cbc0010I After 437 nodes, 105 on tree, 1e+50 best solution, best possible 4436.7757 (1446.53 seconds)
Cbc0010I After 438 nodes, 106 on tree, 1e+50 best solution, best possible 4436.7757 (1452.27 seconds)
Cbc0010I After 441 nodes, 105 on tree, 1e+50 best solution, best possible 4436.7757 (1453.50 seconds)
Cbc0010I After 442 nodes, 106 on tree, 1e+50 best solution, best possible 4436.7757 (1455.07 seconds)
Cbc0010I After 443 nodes, 107 on tree, 1e+50 best solution, best possible 4436.7757 (1460.00 seconds)
Cbc0010I After 447 nodes, 105 on tree, 1e+50 best solution, best possible 4436.7757 (1461.87 seconds)
Cbc0010I After 448 nodes, 106 on tree, 1e+50 best solution, best possible 4436.7757 (1463.29 seconds)
Cbc0010I After 449 nodes, 106 on tree, 1e+50 best solution, best possible 4436.7757 (1466.64 seconds)
Cbc0010I After 450 nodes, 107 on tree, 1e+50 best solution, best possible 4436.7757 (1468.28 seconds)
Cbc0010I After 451 nodes, 108 on tree, 1e+50 best solution, best possible 4436.7757 (1469.91 seconds)
Cbc0010I After 452 nodes, 109 on tree, 1e+50 best solution, best possible 4436.7757 (1475.28 seconds)
Cbc0010I After 454 nodes, 108 on tree, 1e+50 best solution, best possible 4436.7757 (1476.35 seconds)
Cbc0010I After 455 nodes, 109 on tree, 1e+50 best solution, best possible 4436.7757 (1481.02 seconds)
Cbc0010I After 458 nodes, 108 on tree, 1e+50 best solution, best possible 4436.7757 (1483.12 seconds)
Cbc0010I After 459 nodes, 108 on tree, 1e+50 best solution, best possible 4436.7757 (1485.35 seconds)
Cbc0010I After 460 nodes, 109 on tree, 1e+50 best solution, best possible 4436.7757 (1487.16 seconds)
Cbc0010I After 462 nodes, 109 on tree, 1e+50 best solution, best possible 4436.7757 (1492.47 seconds)
Cbc0010I After 464 nodes, 109 on tree, 1e+50 best solution, best possible 4436.7757 (1494.73 seconds)
Cbc0010I After 465 nodes, 110 on tree, 1e+50 best solution, best possible 4436.7757 (1500.72 seconds)
Cbc0010I After 468 nodes, 109 on tree, 1e+50 best solution, best possible 4436.7757 (1503.54 seconds)
Cbc0010I After 469 nodes, 110 on tree, 1e+50 best solution, best possible 4436.7757 (1506.87 seconds)
Cbc0010I After 470 nodes, 111 on tree, 1e+50 best solution, best possible 4436.7757 (1508.85 seconds)
Cbc0010I After 471 nodes, 111 on tree, 1e+50 best solution, best possible 4436.7757 (1511.00 seconds)
Cbc0010I After 472 nodes, 112 on tree, 1e+50 best solution, best possible 4436.7757 (1512.57 seconds)
Cbc0010I After 474 nodes, 112 on tree, 1e+50 best solution, best possible 4436.7757 (1513.73 seconds)
Cbc0010I After 475 nodes, 113 on tree, 1e+50 best solution, best possible 4436.7757 (1518.15 seconds)
Cbc0010I After 476 nodes, 113 on tree, 1e+50 best solution, best possible 4436.7757 (1522.52 seconds)
Cbc0010I After 477 nodes, 113 on tree, 1e+50 best solution, best possible 4436.7757 (1524.02 seconds)
Cbc0010I After 478 nodes, 114 on tree, 1e+50 best solution, best possible 4436.7757 (1529.34 seconds)
Cbc0010I After 480 nodes, 114 on tree, 1e+50 best solution, best possible 4436.7757 (1535.07 seconds)
Cbc0010I After 483 nodes, 112 on tree, 1e+50 best solution, best possible 4436.7757 (1539.20 seconds)
Cbc0010I After 484 nodes, 113 on tree, 1e+50 best solution, best possible 4436.7757 (1540.16 seconds)
Cbc0010I After 485 nodes, 114 on tree, 1e+50 best solution, best possible 4436.7757 (1541.69 seconds)
Cbc0010I After 487 nodes, 114 on tree, 1e+50 best solution, best possible 4436.7757 (1546.03 seconds)
Cbc0010I After 489 nodes, 113 on tree, 1e+50 best solution, best possible 4436.7757 (1549.11 seconds)
Cbc0010I After 491 nodes, 112 on tree, 1e+50 best solution, best possible 4436.7757 (1550.98 seconds)
Cbc0010I After 492 nodes, 113 on tree, 1e+50 best solution, best possible 4436.7757 (1552.71 seconds)
Cbc0010I After 493 nodes, 114 on tree, 1e+50 best solution, best possible 4436.7757 (1554.52 seconds)
Cbc0010I After 494 nodes, 115 on tree, 1e+50 best solution, best possible 4436.7757 (1558.27 seconds)
