Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/methanosarcina.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/methanosarcina.txt -quit (default strategy 1)
At line 1 NAME           methanosarcina
At line 2 ROWS
At line 14608 COLUMNS
At line 65725 RHS
At line 75818 BOUNDS
At line 83749 ENDATA
Problem methanosarcina has 14604 rows, 7930 columns and 43812 elements
Coin0008I methanosarcina read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 0 - 5.93541 seconds
Cgl0004I processed model has 14604 rows, 7930 columns (7930 integer (7930 of which binary)) and 43812 elements
Coin3009W Conflict graph built in 0.007 seconds, density: 0.006%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0045I Cutoff increment increased from 0.0001 to 0.9999
Cbc0038I Initial state - 626 integers unsatisfied sum - 313
Cbc0038I Pass   1: (6.96 seconds) suminf.  310.50000 (621) obj. 6.5 iterations 502
Cbc0038I Pass   2: (7.04 seconds) suminf.  304.00000 (608) obj. 13 iterations 39
Cbc0038I Pass   3: (7.11 seconds) suminf.  304.00000 (608) obj. 13 iterations 10
Cbc0038I Pass   4: (7.19 seconds) suminf.  304.00000 (608) obj. 13 iterations 48
Cbc0038I Pass   5: (7.64 seconds) suminf.  304.00000 (608) obj. 13 iterations 734
Cbc0038I Pass   6: (7.88 seconds) suminf.  304.00000 (608) obj. 13 iterations 434
Cbc0038I Pass   7: (8.06 seconds) suminf.  304.00000 (608) obj. 13 iterations 350
Cbc0038I Pass   8: (8.27 seconds) suminf.  304.00000 (608) obj. 13 iterations 358
Cbc0038I Pass   9: (8.64 seconds) suminf.  304.00000 (608) obj. 13 iterations 369
Cbc0038I Pass  10: (9.02 seconds) suminf.  304.00000 (608) obj. 13 iterations 422
Cbc0038I Pass  11: (9.28 seconds) suminf.  304.00000 (608) obj. 13 iterations 377
Cbc0038I Pass  12: (9.62 seconds) suminf.  304.00000 (608) obj. 13 iterations 381
Cbc0038I Pass  13: (9.98 seconds) suminf.  304.00000 (608) obj. 13 iterations 395
Cbc0038I Pass  14: (10.34 seconds) suminf.  304.00000 (608) obj. 13 iterations 422
Cbc0038I Pass  15: (10.68 seconds) suminf.  304.00000 (608) obj. 13 iterations 381
Cbc0038I Pass  16: (11.23 seconds) suminf.  304.00000 (608) obj. 13 iterations 439
Cbc0038I Pass  17: (11.58 seconds) suminf.  304.00000 (608) obj. 13 iterations 406
Cbc0038I Pass  18: (12.20 seconds) suminf.  304.00000 (608) obj. 13 iterations 480
Cbc0038I Pass  19: (12.56 seconds) suminf.  304.00000 (608) obj. 13 iterations 387
Cbc0038I Pass  20: (12.80 seconds) suminf.  304.00000 (608) obj. 13 iterations 357
Cbc0038I Pass  21: (13.13 seconds) suminf.  304.00000 (608) obj. 13 iterations 435
Cbc0038I Pass  22: (13.50 seconds) suminf.  304.00000 (608) obj. 13 iterations 385
Cbc0038I Pass  23: (13.78 seconds) suminf.  304.00000 (608) obj. 13 iterations 379
Cbc0038I Pass  24: (14.21 seconds) suminf.  304.00000 (608) obj. 13 iterations 403
Cbc0038I Pass  25: (14.60 seconds) suminf.  304.00000 (608) obj. 13 iterations 409
Cbc0038I Pass  26: (14.99 seconds) suminf.  304.00000 (608) obj. 13 iterations 400
Cbc0038I Pass  27: (15.42 seconds) suminf.  304.00000 (608) obj. 13 iterations 445
Cbc0038I Pass  28: (15.95 seconds) suminf.  304.00000 (608) obj. 13 iterations 471
Cbc0038I Pass  29: (16.39 seconds) suminf.  304.00000 (608) obj. 13 iterations 445
Cbc0038I Pass  30: (16.74 seconds) suminf.  304.00000 (608) obj. 13 iterations 403
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 7291 integers at bound fixed and 0 continuous
Cbc0038I Mini branch and bound did not improve solution (16.99 seconds)
Cbc0038I After 16.99 seconds - Feasibility pump exiting - took 10.35 seconds
Cbc0031I 518 added rows had average density of 11.353282
Cbc0013I At root node, 518 cuts changed objective from 0 to 205.19695 in 50 passes
Cbc0014I Cut generator 0 (Probing) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 1.492 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 33027 row cuts average 45.1 elements, 0 column cuts (0 active)  in 13.082 seconds - new frequency is 1
Cbc0014I Cut generator 2 (Knapsack) - 2 row cuts average 3.0 elements, 0 column cuts (0 active)  in 3.108 seconds - new frequency is -100
Cbc0014I Cut generator 3 (liftKnapsack) - 5 row cuts average 7.6 elements, 0 column cuts (0 active)  in 63.472 seconds - new frequency is -100
Cbc0014I Cut generator 4 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.006 seconds - new frequency is -100
Cbc0014I Cut generator 5 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.011 seconds - new frequency is -100
Cbc0014I Cut generator 6 (MixedIntegerRounding2) - 3 row cuts average 25.7 elements, 0 column cuts (0 active)  in 3.122 seconds - new frequency is -100
Cbc0014I Cut generator 7 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.166 seconds - new frequency is -100
Cbc0014I Cut generator 8 (TwoMirCuts) - 3736 row cuts average 12.7 elements, 0 column cuts (0 active)  in 4.330 seconds - new frequency is 1
Cbc0014I Cut generator 9 (ZeroHalf) - 3774 row cuts average 12.6 elements, 0 column cuts (0 active)  in 83.940 seconds - new frequency is 1
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible 205.19695 (260.99 seconds)
Cbc0010I After 592 nodes, 300 on tree, 1e+50 best solution, best possible 205.19695 (10644.84 seconds)
Cbc0010I After 593 nodes, 301 on tree, 1e+50 best solution, best possible 205.19695 (10665.18 seconds)
Cbc0010I After 594 nodes, 301 on tree, 1e+50 best solution, best possible 205.19695 (10685.20 seconds)
Cbc0010I After 595 nodes, 302 on tree, 1e+50 best solution, best possible 205.19695 (10701.80 seconds)
Cbc0010I After 596 nodes, 302 on tree, 1e+50 best solution, best possible 205.19695 (10721.44 seconds)
Cbc0010I After 597 nodes, 303 on tree, 1e+50 best solution, best possible 205.19695 (10738.57 seconds)
Cbc0010I After 598 nodes, 303 on tree, 1e+50 best solution, best possible 205.19695 (10759.24 seconds)
Cbc0010I After 599 nodes, 304 on tree, 1e+50 best solution, best possible 205.19695 (10778.40 seconds)
Cbc0020I Exiting on maximum time
Cbc0005I Partial search - best objective 1e+50 (best possible 205.19695), took 1119137 iterations and 600 nodes (10800.27 seconds)
Cbc0032I Strong branching done 12852 times (694422 iterations), fathomed 0 nodes and fixed 0 variables
Cbc0035I Maximum depth 28, 0 variables fixed on reduced cost
Cuts at root node changed objective from 0 to 205.197
Probing was tried 50 times and created 0 cuts of which 0 were active after adding rounds of cuts (1.49166 seconds)
Gomory was tried 2442 times and created 706088 cuts of which 0 were active after adding rounds of cuts (856.222 seconds)
Knapsack was tried 50 times and created 2 cuts of which 0 were active after adding rounds of cuts (3.10795 seconds)
liftKnapsack was tried 50 times and created 5 cuts of which 0 were active after adding rounds of cuts (63.472 seconds)
Clique was tried 50 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.006432 seconds)
OddWheel was tried 50 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.011016 seconds)
MixedIntegerRounding2 was tried 50 times and created 3 cuts of which 0 were active after adding rounds of cuts (3.12243 seconds)
FlowCover was tried 50 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.165904 seconds)
TwoMirCuts was tried 2442 times and created 8153 cuts of which 0 were active after adding rounds of cuts (50.0633 seconds)
ZeroHalf was tried 2442 times and created 123372 cuts of which 0 were active after adding rounds of cuts (5320.3 seconds)

Result - Stopped on time limit
No feasible solution found
Lower bound:                    205.197
Enumerated nodes:               600
Total iterations:               1119137
Time (CPU seconds):             10786
Time (Wallclock seconds):       10800.5
Total time (CPU seconds):       10786.2   (Wallclock seconds):       10800.7
